year,stage,count,sim
1986,second,8.828584959777793,16
1987,second,54.84728113377698,16
1988,second,845.7014053942925,16
1989,second,70.35393931708495,16
1990,second,33.18278858417023,16
1991,second,269.54305818843625,16
1992,second,2640.161135450445,16
1993,second,1799.847665770625,16
1994,second,635.1046284839397,16
1995,second,2994.2253430667834,16
1996,second,371923.6190308525,16
1997,second,37933.67629491445,16
1998,second,5612.790353192179,16
1999,second,28249.52846532547,16
2000,second,2709140.8402622505,16
2001,second,621508.154455716,16
2002,second,275363.1276560115,16
2003,second,572395.0153982877,16
2004,second,6095802.262025287,16
2005,second,173358912.60375422,16
2006,second,41078675.11405102,16
2007,second,1408230.7436165228,16
2008,second,42965776.25570224,16
2009,second,89258350.90823905,16
2010,second,144775270.9575251,16
2011,second,114506572.43405904,16
2012,second,60264393.68181073,16
2013,second,74292395.22176805,16
2014,second,105126576.36500956,16
2015,second,180231781.1050627,16
2016,second,161266755.09294042,16
2017,second,234926686.31055808,16
1986,third,46.12638095310939,16
1987,third,10.420267163127827,16
1988,third,67.75392344929996,16
1989,third,408.4205753384268,16
1990,third,49.59409980782963,16
1991,third,16.780437119775875,16
1992,third,203.06365987921447,16
1993,third,837.3847834381031,16
1994,third,719.3276834767888,16
1995,third,114.68029989206003,16
1996,third,744.6310990005524,16
1997,third,14908.294620500345,16
1998,third,8194.701946814286,16
1999,third,12995.751315095193,16
2000,third,8577.42606998574,16
2001,third,881796.5274211449,16
2002,third,593053.2100951832,16
2003,third,189964.31702264858,16
2004,third,552987.6569423912,16
2005,third,5083300.692312824,16
2006,third,34402474.31902623,16
2007,third,9862245.898211906,16
2008,third,2493384.956953373,16
2009,third,77533607.99617198,16
2010,third,96933755.90584436,16
2011,third,310317037.3662532,16
2012,third,753390820.1985059,16
2013,third,59495572.7094908,16
2014,third,231279441.98371485,16
2015,third,360797631.691475,16
2016,third,129259434.13348094,16
2017,third,110560214.14949556,16
1986,adult,46.250490786263555,16
1987,adult,8.133022782056058,16
1988,adult,6.238765983274094,16
1989,adult,6.841829086468262,16
1990,adult,267.39651758804854,16
1991,adult,73.19683562237557,16
1992,adult,10.360418497488089,16
1993,adult,36.27403808411831,16
1994,adult,545.3521314432174,16
1995,adult,639.1941928215222,16
1996,adult,214.54303299545214,16
1997,adult,4592.62921471341,16
1998,adult,25838.161164623354,16
1999,adult,23411.621148399732,16
2000,adult,46682.14963748419,16
2001,adult,59630.714743974735,16
2002,adult,1122938.7704048136,16
2003,adult,1889828.4407543172,16
2004,adult,2322608.06773316,16
2005,adult,958866.5611328724,16
2006,adult,27267177.95168841,16
2007,adult,57598506.298140645,16
2008,adult,85951130.82337424,16
2009,adult,33900297.23655874,16
2010,adult,109388246.44426912,16
2011,adult,203807671.29935434,16
2012,adult,118719328.85965684,16
2013,adult,276743462.3720554,16
2014,adult,382605223.263159,16
2015,adult,413256507.25234604,16
2016,adult,2774202669.7254095,16
2017,adult,575046541.2042197,16
1986,first,115.11928042415632,17
1987,first,28.62465454762014,17
1988,first,49.511626227963774,17
1989,first,21.95298876622738,17
1990,first,17.15100091934833,17
1991,first,42.153765687002284,17
1992,first,99.82476100559896,17
1993,first,4.738422197602991,17
1994,first,1.6312498425560968,17
1995,first,4.633884793291225,17
1996,first,6.215255237029184,17
1997,first,1.9228470975630518,17
1998,first,0.04685419469039964,17
1999,first,0.3665764038021462,17
2000,first,0.21344098903854888,17
2001,first,1.2672785132285111,17
2002,first,1.538891081838676,17
2003,first,3.396756920269451,17
2004,first,1.6862027743040868,17
2005,first,9.064463729594442,17
2006,first,3.6695718346605797,17
2007,first,0.47560091290909007,17
2008,first,0.4665419757934551,17
2009,first,3.780486876769742,17
2010,first,0.3820197559958581,17
2011,first,0.252256632936736,17
2012,first,0.13942026073446434,17
2013,first,0.010607762996979945,17
2014,first,0.035098113367948526,17
2015,first,0.02134038619932178,17
2016,first,0.009149573383469826,17
2017,first,0.006833993576418553,17
1986,second,41.69202784792894,17
1987,second,197.3911243589383,17
1988,second,47.292634687358394,17
1989,second,9.665689675564519,17
1990,second,30.786126336314013,17
1991,second,4.328616348322027,17
1992,second,15.91962786325893,17
1993,second,122.98457728854069,17
1994,second,35.104669488838,17
1995,second,5.172475289197013,17
1996,second,1.2262935123857537,17
1997,second,1.74613751453222,17
1998,second,0.7828944820521304,17
1999,second,0.40708331559037336,17
2000,second,0.30087154830174984,17
2001,second,0.48975017968789814,17
2002,second,4.1461614881917965,17
2003,second,3.626570066497991,17
2004,second,4.763998206402278,17
2005,second,0.4107762538837966,17
2006,second,6.709879966572168,17
2007,second,4.094569371714229,17
2008,second,1.5462215026282295,17
2009,second,0.7440384549657542,17
2010,second,0.9768810725967714,17
2011,second,0.11063103397591598,17
2012,second,0.14334856664831477,17
2013,second,0.026021316963117568,17
2014,second,0.006889367089001585,17
2015,second,0.035140471376265484,17
2016,second,0.0030126477468640864,17
2017,second,0.015836679902296973,17
1986,third,51.52770071063367,17
1987,third,28.541034188176862,17
1988,third,58.304735387920445,17
1989,third,25.839286745514904,17
1990,third,18.611350516180284,17
1991,third,37.15631321410618,17
1992,third,5.567245072931336,17
1993,third,25.499383792659025,17
1994,third,46.196026395089454,17
1995,third,13.889694540730522,17
1996,third,2.3974228914490237,17
1997,third,9.511906592428828,17
1998,third,2.876398394419459,17
1999,third,0.8413994607597252,17
2000,third,0.13813036630328882,17
2001,third,0.21966106053554618,17
2002,third,0.3011258653579378,17
2003,third,2.5882681046994276,17
2004,third,0.3380901725253135,17
2005,third,0.9556808052945455,17
2006,third,0.4126496125316218,17
2007,third,16.033630436415308,17
2008,third,2.6964997085520443,17
2009,third,1.2481010099166527,17
2010,third,1.0945792442686677,17
2011,third,0.901725423282382,17
2012,third,0.5008407565761208,17
2013,third,0.1261241110986808,17
2014,third,0.03301199430666483,17
2015,third,0.025442753975592092,17
2016,third,0.030134815335369016,17
2017,third,0.009702488249401158,17
1986,adult,51.06568707938884,17
1987,adult,29.480575200270838,17
1988,adult,13.355548043909009,17
1989,adult,45.05584804514323,17
1990,adult,27.1338710049343,17
1991,adult,30.740988577742037,17
1992,adult,12.506815419393016,17
1993,adult,53.765805775322434,17
1994,adult,35.47868200578819,17
1995,adult,54.34363811447866,17
1996,adult,25.226155738924717,17
1997,adult,17.932659946695278,17
1998,adult,6.1041383669817035,17
1999,adult,2.5731408462159275,17
2000,adult,1.3799498572373194,17
2001,adult,0.9928695798196153,17
2002,adult,0.2186299232494568,17
2003,adult,0.41461900640348165,17
2004,adult,2.5336667876593273,17
2005,adult,1.3189444649459119,17
2006,adult,3.0253299719294846,17
2007,adult,1.116052577607967,17
2008,adult,2.963125975889222,17
2009,adult,1.6073221501850794,17
2010,adult,1.7553432247672152,17
2011,adult,1.1404722973681016,17
2012,adult,0.7826112959110954,17
2013,adult,0.33981880575970247,17
2014,adult,0.30393420509807434,17
2015,adult,0.3086088105534567,17
2016,adult,0.03759193977834142,17
2017,adult,0.057718969541845515,17
1986,first,41.94577206779208,18
1987,first,11.195398904561655,18
1988,first,11.260580962038286,18
1989,first,0.7416938420282144,18
1990,first,4.357533988758903,18
1991,first,1.1532948034774047,18
1992,first,5.116633176654713,18
1993,first,2.9704667636065047,18
1994,first,4.896083757014094,18
1995,first,0.27740119916020356,18
1996,first,0.024117160612172478,18
1997,first,0.16767367115391418,18
1998,first,0.03430029462396901,18
1999,first,0.031629164808354066,18
2000,first,0.013153126158668916,18
2001,first,0.06990594378419088,18
2002,first,0.05065833333721145,18
2003,first,0.021105787505687798,18
2004,first,0.07114128142776598,18
2005,first,0.04353252590935083,18
2006,first,0.0990287905513635,18
2007,first,0.04767877076018283,18
2008,first,0.02901202629510854,18
2009,first,0.008070185488425965,18
2010,first,0.0157379263981313,18
2011,first,0.0046578734159396645,18
2012,first,0.0043521474288306964,18
2013,first,0.006703502006117149,18
2014,first,0.004749500517672589,18
2015,first,9.328996866499334e-4,18
2016,first,0.0017952227962714788,18
2017,first,0.002557363114807329,18
1986,second,11.027386873015049,18
1987,second,39.91800127888829,18
1988,second,7.546031647231743,18
1989,second,2.3104068879918045,18
1990,second,1.6744491573438078,18
1991,second,1.0145654869714762,18
1992,second,3.2476913254472914,18
1993,second,1.303884421264209,18
1994,second,2.1629597390579134,18
1995,second,3.6665928965095627,18
1996,second,0.4932748170095725,18
1997,second,0.22423058284002254,18
1998,second,0.6595575606181574,18
1999,second,0.20370428625328008,18
2000,second,0.06910300137731784,18
2001,second,0.025544923096489047,18
2002,second,0.037243904789399276,18
2003,second,0.016907125007101766,18
2004,second,0.007549850972262641,18
2005,second,0.1776222511299364,18
2006,second,0.01912191117238608,18
2007,second,0.11048882734564461,18
2008,second,0.21013871202619291,18
2009,second,0.024722352584970055,18
2010,second,0.006269666465061018,18
2011,second,0.010436762810515317,18
2012,second,0.0033144099790931207,18
2013,second,0.0013498976531325841,18
2014,second,0.006056473895010371,18
2015,second,0.0013916499111076635,18
2016,second,2.5838774961206866e-4,18
2017,second,0.0017235938909693775,18
1986,third,11.174264340562525,18
1987,third,5.8372434597679295,18
1988,third,29.547861983721088,18
1989,third,2.3083655860290353,18
1990,third,2.5342469229312403,18
1991,third,2.675245556620553,18
1992,third,1.551392550055386,18
1993,third,1.9229278550186144,18
1994,third,2.738905398314353,18
1995,third,2.127739991245165,18
1996,third,1.0524698628505282,18
1997,third,1.091503605071269,18
1998,third,0.12223457911096237,18
1999,third,0.255941934974357,18
2000,third,0.09123973899080129,18
2001,third,0.057413208218336856,18
2002,third,0.00917821581037846,18
2003,third,0.0349886648581744,18
2004,third,0.040337153713370905,18
2005,third,0.006355910330141505,18
2006,third,0.06430536957978206,18
2007,third,0.015733974670188635,18
2008,third,0.06998411791020649,18
2009,third,0.04135125687329795,18
2010,third,0.0073233727099155784,18
2011,third,0.004562807413369488,18
2012,third,0.03619055138421123,18
2013,third,0.009727882058103111,18
2014,third,8.34113475581953e-4,18
2015,third,0.003288649506736924,18
2016,third,7.872570135741783e-4,18
2017,third,6.501536947419507e-4,18
1986,adult,30.100953743679607,18
1987,adult,26.977453609499623,18
1988,adult,3.9576357073586843,18
1989,adult,6.584763014613862,18
1990,adult,5.352016460000684,18
1991,adult,10.532945774289999,18
1992,adult,1.220330095257252,18
1993,adult,5.395192168470627,18
1994,adult,3.3628283999837336,18
1995,adult,2.14581029368604,18
1996,adult,0.9921035166412181,18
1997,adult,3.4216741368299304,18
1998,adult,1.0874528747694678,18
1999,adult,1.6989128366801354,18
2000,adult,0.8889856326344601,18
2001,adult,0.5248481509249382,18
2002,adult,0.1319156062335098,18
2003,adult,0.5335778733159203,18
2004,adult,0.5227589073115061,18
2005,adult,0.31434033541661766,18
2006,adult,0.0985683652483838,18
2007,adult,0.3835338277991743,18
2008,adult,0.11698087823546471,18
2009,adult,0.04897016741059619,18
2010,adult,0.025640079073028517,18
2011,adult,0.046186573702162864,18
2012,adult,0.01706783432067816,18
2013,adult,0.01759525749321234,18
2014,adult,0.030876020655153432,18
2015,adult,0.006781449749636652,18
2016,adult,0.03781830046484814,18
2017,adult,0.029811404650950217,18
1986,first,198.3570253713602,19
1987,first,174.07490073027296,19
1988,first,299.87290773687346,19
1989,first,143.73267762140483,19
1990,first,45.37679904586499,19
1991,first,48.30235917915942,19
1992,first,91.45052064417958,19
1993,first,23.356093733249878,19
1994,first,25.0277194791295,19
1995,first,1.782479325271433,19
1996,first,2.3388560472185658,19
1997,first,5.56865095429601,19
1998,first,3.131686673585248,19
1999,first,5.025590677634824,19
2000,first,6.595522761098083,19
2001,first,3.7031595221396283,19
2002,first,1.7406760257700342,19
2003,first,1.4281626480622016,19
2004,first,3.3005419912084544,19
2005,first,2.022401955288819,19
2006,first,1.0385814068832806,19
2007,first,0.15549101786123048,19
2008,first,0.042275065927185745,19
2009,first,0.052431575573403284,19
2010,first,0.033740865414121204,19
2011,first,0.02677343770152276,19
2012,first,0.014492935883167649,19
2013,first,0.005337384551051997,19
2014,first,0.021529554381946946,19
2015,first,0.06417354436322033,19
2016,first,0.059486484309058105,19
2017,first,0.10580659199018166,19
1986,second,66.19722852221199,19
1987,second,82.70452859495616,19
1988,second,321.70584940444263,19
1989,second,535.2147145009568,19
1990,second,43.322575357812305,19
1991,second,39.10752820221121,19
1992,second,108.28251041164872,19
1993,second,159.24141897661983,19
1994,second,50.234432364421345,19
1995,second,3.5639246749533107,19
1996,second,6.203198917029938,19
1997,second,1.7356752241765043,19
1998,second,5.9479698999414925,19
1999,second,1.3436165474182904,19
2000,second,1.2774062461726843,19
2001,second,6.382850743380955,19
2002,second,2.6243138079388117,19
2003,second,2.9024876165303803,19
2004,second,0.5667532199512318,19
2005,second,3.3782236757282442,19
2006,second,3.65909260537439,19
2007,second,1.5153958897459971,19
2008,second,0.8691365619862388,19
2009,second,0.08070423684376309,19
2010,second,0.7731696650952269,19
2011,second,0.018893154866794548,19
2012,second,0.033967468528683147,19
2013,second,0.013218405721951501,19
2014,second,0.008421439603932069,19
2015,second,0.025506687678898857,19
2016,second,0.05414438655084513,19
2017,second,0.026884992960302924,19
1986,third,6.293361353763065,19
1987,third,9.225563150295324,19
1988,third,71.58381987201459,19
1989,third,808.746635871628,19
1990,third,149.08238725851277,19
1991,third,79.95211463606167,19
1992,third,15.734200275834583,19
1993,third,118.52787110485657,19
1994,third,94.94433756807408,19
1995,third,64.68655171984187,19
1996,third,10.923094769490609,19
1997,third,1.7424899705071926,19
1998,third,7.204522113922856,19
1999,third,0.6649750212633566,19
2000,third,2.595584319143878,19
2001,third,0.9164895235481222,19
2002,third,12.15749962953845,19
2003,third,4.020929492748797,19
2004,third,2.5105288625551103,19
2005,third,0.3875066478100819,19
2006,third,1.0095713767902434,19
2007,third,2.588635153641592,19
2008,third,1.578479297802686,19
2009,third,0.2342250071835058,19
2010,third,0.054104900933883995,19
2011,third,0.06113307379753781,19
2012,third,0.06389504185379477,19
2013,third,0.010907833009921718,19
2014,third,0.023746720456554536,19
2015,third,0.0037087303960692346,19
2016,third,0.0226398404008729,19
2017,third,0.08774018968387583,19
1986,adult,13.412914858550227,19
1987,adult,21.581332836209395,19
1988,adult,20.83028192087236,19
1989,adult,9.023102707314713,19
1990,adult,4.623745470779895,19
1991,adult,8.520496617534747,19
1992,adult,1.259766526551356,19
1993,adult,2.5345385359063313,19
1994,adult,1.4055990683781536,19
1995,adult,0.6587282181502673,19
1996,adult,1.8510170473343777,19
1997,adult,0.9293306789767259,19
1998,adult,1.7927262248158118,19
1999,adult,0.8084871945136612,19
2000,adult,0.7335030759463755,19
2001,adult,0.5073281407884597,19
2002,adult,0.33932167703365457,19
2003,adult,0.9417068545647663,19
2004,adult,2.463154783316759,19
2005,adult,0.652052715246391,19
2006,adult,1.2919805049323168,19
2007,adult,0.2743699451201091,19
2008,adult,0.27202483676627714,19
2009,adult,0.16568624702457857,19
2010,adult,0.04041820482446196,19
2011,adult,0.08960752081136568,19
2012,adult,0.07063100827010353,19
2013,adult,0.2490881813813339,19
2014,adult,0.11513726330061154,19
2015,adult,0.0479739136492807,19
2016,adult,0.0312561343648126,19
2017,adult,0.04128741487951987,19
1986,first,22.210396490095167,20
1987,first,21.312921609789832,20
1988,first,13.967902807992575,20
1989,first,22.64211898231607,20
1990,first,9.214400042027819,20
1991,first,6.874101167417509,20
1992,first,12.936082219472299,20
1993,first,5.046539241441832,20
1994,first,1.0103550684199423,20
1995,first,0.26336836300139316,20
1996,first,0.43318003760813645,20
1997,first,0.18061365295075107,20
1998,first,0.06499228520428253,20
1999,first,0.36088682762219165,20
2000,first,0.26381672418444685,20
2001,first,0.10179609176694993,20
2002,first,0.03590515839186767,20
2003,first,0.04525199661605422,20
2004,first,0.03523878981676573,20
2005,first,0.05352274659720838,20
2006,first,0.010595894320073124,20
2007,first,0.021379904505828187,20
2008,first,0.0038976086349279413,20
2009,first,0.011195033742994815,20
2010,first,0.006174204969924828,20
2011,first,0.019343002140906063,20
2012,first,0.005978907605281589,20
2013,first,0.004101334178778035,20
2014,first,0.038648458529125726,20
2015,first,0.09988546755128565,20
2016,first,0.04054492637407489,20
2017,first,0.031042827297361117,20
1986,second,48.98025028438249,20
1987,second,26.475834765640833,20
1988,second,100.56324814853983,20
1989,second,16.176389283317658,20
1990,second,4.475672180710414,20
1991,second,16.39062670895541,20
1992,second,0.7916724478319855,20
1993,second,11.922187788911813,20
1994,second,5.966336862498624,20
1995,second,1.6402174077099232,20
1996,second,1.0822721654510246,20
1997,second,1.1535741241993682,20
1998,second,0.30174827634812057,20
1999,second,0.025771060350464527,20
2000,second,0.15725064619239176,20
2001,second,0.2749368897386125,20
2002,second,0.07748436180827671,20
2003,second,0.035025396777121805,20
2004,second,0.07824576347523077,20
2005,second,0.03426252325795566,20
2006,second,0.08889489180834649,20
2007,second,0.021984952788389137,20
2008,second,0.013506808433860313,20
2009,second,0.021601327074719366,20
2010,second,0.01699365401134552,20
2011,second,0.004349558212401028,20
2012,second,0.0484315423616663,20
2013,second,0.007706575925176256,20
2014,second,0.004111046111717017,20
2015,second,0.018534187055509764,20
2016,second,0.22048293961278706,20
2017,second,0.043992553036545416,20
1986,third,19.21163720761243,20
1987,third,12.556515155694596,20
1988,third,140.8791969215578,20
1989,third,12.353607302477043,20
1990,third,5.323994634467101,20
1991,third,2.2084391220844304,20
1992,third,3.5422930334196923,20
1993,third,6.391141464196879,20
1994,third,13.072287686728767,20
1995,third,5.774682135197599,20
1996,third,1.9051233156736664,20
1997,third,0.26004983020444883,20
1998,third,0.43937245878028997,20
1999,third,0.2641046511416186,20
2000,third,0.01933003830138327,20
2001,third,0.11839674552718488,20
2002,third,0.10085186651716704,20
2003,third,0.3653303460670008,20
2004,third,0.03838466180392343,20
2005,third,0.012469962603978908,20
2006,third,0.07462089595473806,20
2007,third,0.07423662680597423,20
2008,third,0.005440801947262651,20
2009,third,0.023349715166649937,20
2010,third,0.008719219554817923,20
2011,third,0.005198433007337364,20
2012,third,0.008536977404593171,20
2013,third,0.06466474102759315,20
2014,third,0.005465804060174269,20
2015,third,0.020995034567403544,20
2016,third,0.008053493598750011,20
2017,third,0.06756712102826057,20
1986,adult,69.88289882681758,20
1987,adult,55.62095771439602,20
1988,adult,21.275299513359798,20
1989,adult,16.194099791453283,20
1990,adult,12.05596510005397,20
1991,adult,1.9355203345424956,20
1992,adult,6.234692501185632,20
1993,adult,6.8403156805047995,20
1994,adult,1.3051988384209627,20
1995,adult,3.85277254850679,20
1996,adult,1.3540280138149097,20
1997,adult,1.6816845406802101,20
1998,adult,1.0038023682532016,20
1999,adult,0.2622119679411761,20
2000,adult,1.014154792868456,20
2001,adult,0.3334786756877556,20
2002,adult,0.12462797947512524,20
2003,adult,0.1219794577786711,20
2004,adult,0.07203312419848831,20
2005,adult,0.05120746169287666,20
2006,adult,0.1400790690776729,20
2007,adult,0.012555324588097395,20
2008,adult,0.06385577661445302,20
2009,adult,0.10104574815529337,20
2010,adult,0.04614087723828939,20
2011,adult,0.10605800448202507,20
2012,adult,0.02387743670288904,20
2013,adult,0.054874077781249565,20
2014,adult,0.07283230637194656,20
2015,adult,0.014077811828536362,20
2016,adult,0.015486014849650623,20
2017,adult,0.029678912022065584,20
1986,first,47.323522534325264,21
1987,first,100.96219660313879,21
1988,first,30.304786251855905,21
1989,first,31.154368587412023,21
1990,first,701.0969379399414,21
1991,first,841.6115163667193,21
1992,first,1622.9595288383305,21
1993,first,949.1020453762467,21
1994,first,3668.2516290076483,21
1995,first,18443.263216315063,21
1996,first,142126.19402155926,21
1997,first,91865.21082981792,21
1998,first,51418.34611664747,21
1999,first,521906.2528515987,21
2000,first,3632815.8089933903,21
2001,first,2774724.1188952145,21
2002,first,7517562.717813209,21
2003,first,3114543.810889381,21
2004,first,10722210.829141604,21
2005,first,4793426.334339911,21
2006,first,1610118.6906309933,21
2007,first,2583529.287332904,21
2008,first,6411449.5294594215,21
2009,first,5374556.288703041,21
2010,first,1712329.5521586447,21
2011,first,2039898.5384219752,21
2012,first,2297927.2579425555,21
2013,first,5621401.242383768,21
2014,first,14824885.068287663,21
2015,first,10570360.834794706,21
2016,first,30241365.465497766,21
2017,first,101932576.73439652,21
1986,second,42.06986344432128,21
1987,second,4.781964609088391,21
1988,second,64.22636892796153,21
1989,second,23.08527773184806,21
1990,second,63.00623820525698,21
1991,second,72.25808624351811,21
1992,second,391.3920402538689,21
1993,second,2564.520102350158,21
1994,second,2982.5722753726905,21
1995,second,6762.700510839097,21
1996,second,10899.383295029864,21
1997,second,70755.59671444449,21
1998,second,26684.164971362436,21
1999,second,82007.03274211702,21
2000,second,531594.8034606634,21
2001,second,1272065.9385501482,21
2002,second,1983613.063105456,21
2003,second,3543389.0755552505,21
2004,second,585778.733115192,21
2005,second,7746738.938289086,21
2006,second,7038808.963412311,21
2007,second,4165869.1845399374,21
2008,second,1876070.795979568,21
2009,second,12657572.09676184,21
2010,second,579973.9848077022,21
2011,second,1487355.4067931953,21
2012,second,2404517.862758948,21
2013,second,6525680.42792887,21
2014,second,4413193.639018389,21
2015,second,5955396.657253675,21
2016,second,29005557.783828367,21
2017,second,45857528.38020794,21
1986,third,33.80561482658642,21
1987,third,48.29994120301814,21
1988,third,193.01572078071396,21
1989,third,30.289103534232837,21
1990,third,30.003223014241843,21
1991,third,45.67812809015772,21
1992,third,407.1366225559695,21
1993,third,511.42822660693383,21
1994,third,4498.66998269395,21
1995,third,1053.5580882928875,21
1996,third,3992.1678612123446,21
1997,third,14409.25641951831,21
1998,third,149236.23547239084,21
1999,third,36670.331730535785,21
2000,third,128890.67288708336,21
2001,third,433378.96977076074,21
2002,third,1723513.986679614,21
2003,third,2379068.9101665816,21
2004,third,4897471.458198086,21
2005,third,4037928.044012561,21
2006,third,4725216.696244918,21
2007,third,12527580.42002241,21
2008,third,3640778.1474479907,21
2009,third,2778834.0821630936,21
2010,third,1665378.6271161076,21
2011,third,4111795.312299669,21
2012,third,2120599.4720314387,21
2013,third,2077963.0776666317,21
2014,third,7819012.300300962,21
2015,third,26645555.42050696,21
2016,third,3360818.408027397,21
2017,third,42100250.104874715,21
1986,adult,93.7847725679385,21
1987,adult,39.80112539691283,21
1988,adult,16.203539872984454,21
1989,adult,70.41850887711804,21
1990,adult,109.30185011244609,21
1991,adult,57.789237336235686,21
1992,adult,31.97368832907515,21
1993,adult,111.29874753963772,21
1994,adult,426.1332947838578,21
1995,adult,1997.5523603225067,21
1996,adult,1752.3416765428178,21
1997,adult,9857.806745535496,21
1998,adult,16193.595278609206,21
1999,adult,27700.993479368928,21
2000,adult,31265.58749400316,21
2001,adult,26582.88446411638,21
2002,adult,100401.54944752083,21
2003,adult,512406.0678767044,21
2004,adult,434925.0805826667,21
2005,adult,614839.9870712319,21
2006,adult,655132.9201875059,21
2007,adult,727106.7892565886,21
2008,adult,1125650.6511842732,21
2009,adult,12961708.411561498,21
2010,adult,399960.87919710943,21
2011,adult,1271186.4564463357,21
2012,adult,6904874.822004452,21
2013,adult,3053915.1583094634,21
2014,adult,2323144.825182438,21
2015,adult,14639899.119834026,21
2016,adult,2568246.641010523,21
2017,adult,15485632.369554866,21
1986,first,34.89337354321954,22
1987,first,36.51415151748962,22
1988,first,32.84713923358187,22
1989,first,58.83008861925388,22
1990,first,46.492253108223466,22
1991,first,62.3227582883992,22
1992,first,27.77111476276656,22
1993,first,7.398302798706705,22
1994,first,4.417275834645769,22
1995,first,3.4756489541780087,22
1996,first,1.0558504177070909,22
1997,first,0.1563661368187467,22
1998,first,0.6069792940754204,22
1999,first,0.4563514692308708,22
2000,first,0.05358463429287067,22
2001,first,0.017900205971359492,22
2002,first,0.002149671329203657,22
2003,first,0.003958162847831114,22
2004,first,0.0038972491552962565,22
2005,first,0.0014909313019698877,22
2006,first,0.0015316259012326066,22
2007,first,0.0010727180896694215,22
2008,first,0.0010982627391805731,22
2009,first,4.094255809850959e-4,22
2010,first,6.438682425402849e-4,22
2011,first,0.001725022658165258,22
2012,first,2.363721896258004e-4,22
2013,first,1.2309040439435425e-4,22
2014,first,2.3803900336141336e-4,22
2015,first,7.73163741599463e-5,22
2016,first,1.2294656069566858e-4,22
2017,first,8.169045665052602e-4,22
1986,second,36.384805040296165,22
1987,second,158.80682226347184,22
1988,second,147.3779286719303,22
1989,second,26.94844848031868,22
1990,second,109.91441701127809,22
1991,second,295.571956884274,22
1992,second,26.382701706458725,22
1993,second,32.48446483011676,22
1994,second,11.99189281843989,22
1995,second,21.993107468616895,22
1996,second,3.412409887399875,22
1997,second,0.26897605594678903,22
1998,second,0.17044460814894682,22
1999,second,0.3705683247674403,22
2000,second,0.2728474176044209,22
2001,second,0.2860562678643921,22
2002,second,0.01563592803048388,22
2003,second,0.03502785455795135,22
2004,second,0.006156551271235464,22
2005,second,0.00908252862244127,22
2006,second,0.0013052857247113912,22
2007,second,0.003220165790805403,22
2008,second,4.7113949845935775e-4,22
2009,second,2.536226751696364e-4,22
2010,second,5.6617455230675e-4,22
2011,second,8.762804215694169e-4,22
2012,second,4.927808820199827e-4,22
2013,second,0.0012412628850917388,22
2014,second,4.69533232977447e-4,22
2015,second,3.0311365335663966e-4,22
2016,second,8.922147070473652e-5,22
2017,second,6.1003645013806586e-5,22
1986,third,20.592433744758193,22
1987,third,123.89395879378093,22
1988,third,52.622133940044904,22
1989,third,33.514973072196646,22
1990,third,20.709253374820367,22
1991,third,43.52550869391917,22
1992,third,26.21043591525662,22
1993,third,29.37842503004441,22
1994,third,29.84350392802755,22
1995,third,17.54983174347158,22
1996,third,5.3061200236926895,22
1997,third,2.0694594468919214,22
1998,third,0.5134546121186426,22
1999,third,0.15668608556239746,22
2000,third,0.5480947559503137,22
2001,third,0.08844765291559399,22
2002,third,0.322845164329558,22
2003,third,0.007349434770515319,22
2004,third,0.012333461667614766,22
2005,third,0.005532160214345211,22
2006,third,0.008662890491636814,22
2007,third,0.0012079994236223663,22
2008,third,5.525664128930174e-4,22
2009,third,6.234975410139177e-4,22
2010,third,0.0012891781196783417,22
2011,third,0.0011269050530773165,22
2012,third,9.870462120360308e-4,22
2013,third,0.0010189203848265911,22
2014,third,1.8442396367878282e-4,22
2015,third,6.27386419954527e-5,22
2016,third,3.1582711911550405e-4,22
2017,third,1.1505689796058006e-4,22
1986,adult,18.012352337681225,22
1987,adult,7.599067222954746,22
1988,adult,8.281663776982516,22
1989,adult,5.707608511860411,22
1990,adult,13.36042682887661,22
1991,adult,3.8380636593926627,22
1992,adult,2.295979519122615,22
1993,adult,0.643615016166853,22
1994,adult,2.1271475277250786,22
1995,adult,0.3746600832007109,22
1996,adult,0.15543689415075448,22
1997,adult,0.6143967510677536,22
1998,adult,0.0854509465127769,22
1999,adult,0.05289096912951482,22
2000,adult,0.04775104667702382,22
2001,adult,0.011067570445320286,22
2002,adult,0.005171573824578944,22
2003,adult,0.002259346868136229,22
2004,adult,5.324521827910745e-4,22
2005,adult,6.896533697081678e-4,22
2006,adult,6.427522825012965e-4,22
2007,adult,2.9242953061697313e-4,22
2008,adult,2.3605322953416531e-4,22
2009,adult,1.1542233295527589e-4,22
2010,adult,1.1851950098624287e-5,22
2011,adult,6.217635642965354e-5,22
2012,adult,9.89953739820483e-5,22
2013,adult,3.9491256046700544e-5,22
2014,adult,5.976958052602793e-5,22
2015,adult,2.0880825960397167e-5,22
2016,adult,6.6936007757817e-5,22
2017,adult,2.139936267501105e-5,22
1986,first,56.80522282819871,23
1987,first,14705.485694346176,23
1988,first,2802.855607679523,23
1989,first,1145.4884444964034,23
1990,first,226.20011378060738,23
1991,first,7936.344234839365,23
1992,first,1977.1265590514079,23
1993,first,942.6938174443063,23
1994,first,242.24552450083476,23
1995,first,80.25014289013183,23
1996,first,1683.8940540028364,23
1997,first,401.6786738524988,23
1998,first,169.8723732627023,23
1999,first,964.1493518088755,23
