name,stage,time,middle,lower16,upper84
N,1,28,32.051500498260765,26.08895607362649,39.06134541535954
N,1,29,31.446048109578502,25.5947722000098,38.71562468309322
N,1,30,31.510298399041773,25.494454101503756,39.16266941874437
N,1,31,30.81656040720499,24.88005972858023,38.60952482515381
N,1,32,29.422648755364545,23.532610559926805,37.17083019170745
N,2,1,32.1172153695452,19.10964183679049,52.3000022917957
N,2,2,98.08610111779939,63.664319739940225,146.85081398991716
N,2,3,58.252019968788055,40.264482472543826,84.49973039670871
N,2,4,41.04918607166217,30.138321923910834,55.70257046833732
N,2,5,35.90896199872838,27.134914410138208,47.66946825275508
N,2,6,67.51549918713152,50.72776694385247,90.21602788025058
N,2,7,60.11314940132229,48.439550151295414,75.7076566067371
N,2,8,46.282971281034506,37.044630891508675,57.31440954959196
N,2,9,38.64191421102667,30.999882104250577,48.11983992089108
N,2,10,53.2414091267467,43.396146419462575,66.45678963902138
N,2,11,53.82516163304818,44.94965763231299,65.57038256364845
N,2,12,46.18748174263878,38.70288493686197,54.855978327085595
N,2,13,39.44554197249512,32.423902091195956,47.348161216176464
N,2,14,45.638181903463845,39.036699914686956,54.29651291445446
N,2,15,47.54450796304872,40.527204072378275,56.62275605639821
N,2,16,43.54706474560629,37.34152478560876,50.84913846306865
N,2,17,38.60311028141278,32.269917058262315,45.46581408383592
N,2,18,40.91234930703497,35.35853733058786,47.88226086152694
N,2,19,42.46052580480959,36.35989512082391,49.98885660688489
N,2,20,40.28015660815846,34.54340676997816,46.97705575307772
N,2,21,36.84842613528423,30.851908599505954,43.37021444245504
N,2,22,37.26901696802466,31.852398684000953,43.75643791122168
N,2,23,38.17714713921754,32.44537928289209,45.26809725786751
N,2,24,37.01502942840372,31.25457681664857,43.785080308697395
N,2,25,34.46492672264806,28.686943607728278,41.13388309716802
N,2,26,34.146261980538256,28.625378878244454,41.02488576740492
N,2,27,34.70912948167539,28.82652938787622,41.878068765628825
N,2,28,33.88897028294803,27.933557081117183,40.92984397750384
N,2,29,32.051500498260765,26.08895607362649,39.06134541535954
N,2,30,31.446048109578502,25.5947722000098,38.71562468309322
N,2,31,31.510298399041773,25.494454101503756,39.16266941874437
N,2,32,30.81656040720499,24.88005972858023,38.60952482515381
N,3,1,21.23964767400046,11.941228731411806,36.63850846307326
N,3,2,23.188538255469318,13.344554249085602,37.3411966159968
N,3,3,69.86672942729078,45.00712895657341,105.05997469846356
N,3,4,42.20525506982051,28.19737571376322,60.88803740745511
N,3,5,29.32051913822107,21.5849829250103,39.623230424432684
N,3,6,25.565618343911723,19.438506467088487,33.70006579172728
N,3,7,48.091086616379144,36.013518094250266,64.58080937598163
N,3,8,42.835086519685035,34.095111466453965,53.9927515498631
N,3,9,33.098819175772306,26.32600477867783,40.971392315590194
N,3,10,27.663390751176784,22.01288174409878,34.19259383815174
N,3,11,37.76086073271871,30.891402072147557,47.15259279160487
N,3,12,38.378624194078256,31.776986684124523,46.83136655053795
N,3,13,32.95453077754923,27.357250629658733,39.173070426048255
N,3,14,28.17144019837559,23.023586979935526,33.67537150172206
N,3,15,32.615252763690684,27.745157198280967,38.69583127367228
N,3,16,33.99205430452945,28.67851243769016,40.52259934000283
N,3,17,31.08457021052076,26.379674514737438,36.41832865299368
N,3,18,27.488581073961925,22.894456973029115,32.4181010204034
N,3,19,29.179675807382903,25.07190218451231,34.040068916491514
N,3,20,30.30286021052894,25.75574148997233,36.00589216761572
N,3,21,28.76034759103669,24.45388457464966,33.76618686647401
N,3,22,26.138063080225464,21.938476721356967,31.000914364981572
N,3,23,26.55565215190198,22.550380374443648,31.27554299740032
N,3,24,27.206211700977576,23.02244471942865,32.5532547994036
N,3,25,26.28951204276222,22.197839927763056,31.482382680636913
N,3,26,24.42895829525925,20.432924382178456,29.461817827505147
N,3,27,24.299402726796554,20.344437673591475,29.259664022509288
N,3,28,24.61173564358883,20.39301814889444,30.050904415214788
N,3,29,24.081120703801048,19.805290579123184,29.428242083826586
N,3,30,22.66227023346586,18.555858983709967,28.00730293966463
N,3,31,22.309869181485286,18.141503152009573,27.67269447405844
N,3,32,22.39986676083559,18.00960840582262,28.17760998327564
N,4,1,27.204318918572824,18.663730011002368,38.59387921401096
N,4,2,18.943575136873136,13.799583997050124,26.055550969065045
N,4,3,16.610171249077425,12.256983486026131,22.676642138631994
N,4,4,31.369856193761592,22.58856572657907,43.251194691238524
N,4,5,27.93821338249722,22.07758657802267,35.32470691498616
N,4,6,21.518203510047837,16.85735262917749,27.09152827491178
N,4,7,17.90362839940994,13.970515505109997,22.799741531021905
N,4,8,24.73327037953318,19.590933728995275,31.574541133927838
N,4,9,25.087970088393725,20.501455500665415,30.779255636206614
N,4,10,21.47430620382319,17.508159490796455,25.79740566212423
N,4,11,18.274207795205427,14.722056588603662,22.48052149803912
N,4,12,21.20852931257128,17.624187241113784,25.84614500383782
N,4,13,22.099585804082267,18.499902742670866,26.665904978350234
N,4,14,20.293553009181046,16.94043622057034,23.964520931152762
N,4,15,17.840406116396792,14.736099884928171,21.51588838348569
N,4,16,19.005866279836084,15.9675851074531,22.668581552655155
N,4,17,19.73803835209932,16.614271149273016,23.623934831363457
N,4,18,18.73884381927172,15.818656994762591,22.07657893426188
N,4,19,17.06119767854519,14.179675873368513,20.326439557164534
N,4,20,17.30141895456091,14.544823471104266,20.62100091173459
N,4,21,17.77912881780629,14.884703438511794,21.2815714836265
N,4,22,17.18455301036623,14.40467459494909,20.451292594366645
N,4,23,16.003158076955977,13.198694008964889,19.121811316356634
N,4,24,15.930680201644963,13.157331895012781,19.058492702168884
N,4,25,16.116001063256565,13.258197726660459,19.490398431555928
N,4,26,15.754801750065736,12.945962082437342,18.985920808090242
N,4,27,14.87351850146812,12.10730551181624,18.03608155722951
N,4,28,14.650565701929978,11.828830665508091,17.806236850521334
N,4,29,14.673332982362666,11.767969442830967,18.07923778889565
N,4,30,14.399105353339296,11.520468206124667,17.793595699501715
N,4,31,13.787109549737552,10.906830554403326,17.099635758931363
N,4,32,13.517852932176236,10.587830987928172,16.7961857650194
rho,NA,NA,0.7097414650058109,0.5733188930503897,0.8827290830259016
phi,2,NA,0.7243723641773927,0.6045068267765982,0.83692244797386806
phi,3,NA,0.3446374515313416,0.2410703599322796,0.4728121432165149
phi,4,NA,0.3924454044014646,0.26060218709323296,0.5642047394940941
n_pred,1,1,4.585845623952588,4.15362426957096,4.989417199128904
n_pred,1,2,4.064778764525351,3.695469752083619,4.43674833320661
n_pred,1,3,3.714771007755728,3.4057975127272107,4.020026293945819
n_pred,1,4,3.580986891233474,3.3008212509343826,3.864291114254314
n_pred,1,5,4.2123571887329945,3.926473428733598,4.5022070565165935
n_pred,1,6,4.096228609635585,3.8803166164352327,4.32687929490948
n_pred,1,7,3.8347741000661184,3.612123426026519,4.048552064924553
n_pred,1,8,3.6543375469591144,3.4339834012350936,3.873694561396063
n_pred,1,9,3.9748364606057667,3.7703706449704866,4.196551955935574
n_pred,1,10,3.985741044994727,3.8055431220072857,4.183124108688774
n_pred,1,11,3.832708799986312,3.655914135418686,4.004711174247461
n_pred,1,12,3.674921036293394,3.4788958639976677,3.8575279846121835
n_pred,1,13,3.8207446882577516,3.6645021718269035,3.994460005938413
n_pred,1,14,3.8616662777318265,3.7019734460910265,4.036410946137212
n_pred,1,15,3.773842283278505,3.620105972042249,3.928863174005629
n_pred,1,16,3.653332848907631,3.4741354352404867,3.8169607020518708
n_pred,1,17,3.711431952412308,3.5655398711415773,3.8687450958646985
n_pred,1,18,3.748574839469647,3.593466384765483,3.911800110720228
n_pred,1,19,3.6958589554565875,3.542216700442778,3.8496593053823056
n_pred,1,20,3.6068129072825226,3.42919861547999,3.769772901511677
n_pred,1,21,3.618162335734538,3.4611126910505714,3.7786387334248435
n_pred,1,22,3.6422370941435878,3.4795580372137747,3.812602529102545
n_pred,1,23,3.611324030374794,3.442165823336849,3.779293124936719
n_pred,1,24,3.539942182949995,3.356442090177458,3.7168321880036883
n_pred,1,25,3.5306531208810634,3.354293694667554,3.7141788513686125
n_pred,1,26,3.5470027468876757,3.3612961201820792,3.7347622621901513
n_pred,1,27,3.5230895963545343,3.329828728721127,3.71185947710245
n_pred,1,28,3.467343986108903,3.2615120617884528,3.665133367701335
n_pred,1,29,3.4482733188544943,3.242388119455376,3.6562432566282546
n_pred,1,30,3.4503144118748565,3.2384609400626667,3.6677239819222276
n_pred,1,31,3.428052210329887,3.214066668201487,3.6534989969318055
n_pred,1,32,3.381764741297181,3.1583871376933494,3.6155243149179404
n_pred,2,1,3.469392187872076,2.9501930158873484,3.956996312774415
n_pred,2,2,4.585845623952588,4.15362426957096,4.989417199128904
n_pred,2,3,4.064778764525351,3.695469752083619,4.43674833320661
n_pred,2,4,3.714771007755728,3.4057975127272107,4.020026293945819
n_pred,2,5,3.580986891233474,3.3008212509343826,3.864291114254314
n_pred,2,6,4.2123571887329945,3.926473428733598,4.5022070565165935
n_pred,2,7,4.096228609635585,3.8803166164352327,4.32687929490948
n_pred,2,8,3.8347741000661184,3.612123426026519,4.048552064924553
n_pred,2,9,3.6543375469591144,3.4339834012350936,3.873694561396063
n_pred,2,10,3.9748364606057667,3.7703706449704866,4.196551955935574
n_pred,2,11,3.985741044994727,3.8055431220072857,4.183124108688774
n_pred,2,12,3.832708799986312,3.655914135418686,4.004711174247461
n_pred,2,13,3.674921036293394,3.4788958639976677,3.8575279846121835
n_pred,2,14,3.8207446882577516,3.6645021718269035,3.994460005938413
n_pred,2,15,3.8616662777318265,3.7019734460910265,4.036410946137212
n_pred,2,16,3.773842283278505,3.620105972042249,3.928863174005629
n_pred,2,17,3.653332848907631,3.4741354352404867,3.8169607020518708
n_pred,2,18,3.711431952412308,3.5655398711415773,3.8687450958646985
n_pred,2,19,3.748574839469647,3.593466384765483,3.911800110720228
n_pred,2,20,3.6958589554565875,3.542216700442778,3.8496593053823056
n_pred,2,21,3.6068129072825226,3.42919861547999,3.769772901511677
n_pred,2,22,3.618162335734538,3.4611126910505714,3.7786387334248435
n_pred,2,23,3.6422370941435878,3.4795580372137747,3.812602529102545
n_pred,2,24,3.611324030374794,3.442165823336849,3.779293124936719
n_pred,2,25,3.539942182949995,3.356442090177458,3.7168321880036883
n_pred,2,26,3.5306531208810634,3.354293694667554,3.7141788513686125
n_pred,2,27,3.5470027468876757,3.3612961201820792,3.7347622621901513
n_pred,2,28,3.5230895963545343,3.329828728721127,3.71185947710245
n_pred,2,29,3.467343986108903,3.2615120617884528,3.665133367701335
