year,name,lower16,middle,upper84,type
1992,e_s43,0.1815809811682258,0.21914737464713033,0.23875872460958553,elasticity
1992,e_s44,0.04796591141845872,0.12341050141147814,0.29240862947161156,elasticity
1992,lambda,1.1772282869934778,1.340120658180132,1.5339919031482288,lambda
1992,s_rec,0.012371205355727806,0.01902844123899869,0.029368463752316776,sensitivity
1992,s_s21,0.2223228147244818,0.2899676700155106,0.35480949165425574,sensitivity
1992,s_s32,0.27009483749952384,0.36095206709110267,0.48597807749712285,sensitivity
1992,s_s43,1.0609857645920866,1.6410030877323694,2.946970185575499,sensitivity
1992,s_s44,0.285974433563844,0.34255787605860877,0.4693064721037087,sensitivity
1993,e_rec,0.17641304226920834,0.21698407440141323,0.23688109224968756,elasticity
1993,e_s21,0.1764130422692083,0.21698407440141315,0.23688109224968767,elasticity
