year,lam
2002,0.5293089819769148
2003,1.6646629387104528
2004,0.7178683481936003
2005,0.7731248148220716
2006,0.8429103696126065
2007,2.055677635797033
2008,1.4413651725025791
2009,1.0998382374202653
2010,0.8565666476355982
2011,1.6191109836946267
2012,0.9450619697916519
2013,1.2385557424604006
2014,1.5271327870838436
2015,1.049383974436895
2016,0.7729930201677064
1986,1.7601738602688473
1987,0.39576912931617253
1988,0.9416921695040822
1989,0.6973293088250713
1990,1.504873554978657
1991,1.6593328671618455
1992,0.6956685493312798
1993,3.1294882496322787
1994,0.5651155490404233
1995,1.1167496090520908
1996,0.47521217373195745
1997,0.7198877619428282
1998,1.7154791662336546
1999,0.4537922723542997
2000,1.0011666522560385
2001,0.9979199055867236
2002,0.9299602450952035
2003,0.7049051789710188
2004,1.0444481178009122
2005,0.4654351959563594
2006,1.1679814982511296
2007,1.6036112884865745
2008,1.1365817807930505
2009,1.5474833938128323
2010,1.0560215643780875
2011,1.1112685892740544
2012,0.8767892827001708
2013,1.354578402536257
2014,1.2162740205228977
2015,0.9958606663374481
2016,0.603370535708339
1986,1.703940311973094
1987,0.3666132175039575
1988,1.0217889838003433
1989,0.798499528798321
1990,1.7945240980309758
1991,1.3987086238151092
1992,0.9596585444137619
1993,2.600957651831016
1994,0.6923070342431553
1995,1.1404771649107748
1996,0.3945885988189337
1997,0.6144623617044287
1998,2.051597768620396
1999,0.48438774000672064
2000,0.9920360451602777
2001,0.7891962017269537
2002,1.0600522851684786
2003,0.880304711435359
2004,0.6488881201266913
2005,0.8944446526363
2006,1.1465170603505468
2007,1.10821681945375
2008,1.2895138448938512
2009,1.5563467791400136
2010,1.4541275039959096
2011,1.1050742381073309
2012,0.5434660286085492
2013,1.1144599728929512
2014,1.5689294575794515
2015,1.225714189700379
2016,0.5893486415201581
1986,1.8613158100907743
1987,0.34446529129133424
1988,0.910667620393775
1989,0.633423641135463
1990,1.6595121094706708
1991,1.3192196327965802
1992,1.010915742466673
1993,1.7494733460624037
1994,0.7816061016548563
1995,1.08024512347143
1996,0.9677659675338467
1997,1.0147784141225906
1998,1.8076827200244092
1999,0.47413537538123834
2000,0.6540201224223396
2001,0.5917554475660171
2002,0.6519233706655101
2003,0.8908081224537504
2004,0.9615968695653203
2005,0.5391926477526605
2006,1.0125108166695385
2007,1.5977847192963217
2008,1.2072468913091405
2009,1.2001549490994483
2010,1.1860248779811935
2011,1.377945581186943
2012,0.8617596544929211
2013,1.4774113650314789
2014,1.440449316270749
2015,1.04833539112098
2016,0.6323013075829552
1986,1.9962880360970814
1987,0.5020011490340023
1988,1.3219568109391742
1989,0.4936076862032785
1990,1.4162913464362945
1991,1.0140921135139611
1992,0.8701569135644079
1993,2.111826294687999
1994,1.0781621040948457
1995,1.0488253412874962
1996,0.9744530496900126
1997,1.072906332997616
1998,1.6777892405909147
1999,0.27628986348152296
2000,0.7570570184123541
2001,1.0382733049118211
2002,0.8298121508757114
2003,1.1374718252277114
2004,0.4690381435326296
2005,0.6297704179412856
2006,0.982849587462555
2007,1.3856777323128635
2008,1.4809682969672158
2009,1.3871651373297627
2010,0.9785938798520065
2011,1.690385891170922
2012,0.5488229391467087
2013,1.1369506425795899
2014,1.9220905374192667
2015,1.0343392457983513
2016,0.48484953860036933
1986,2.434923410694725
1987,0.42966750372471213
1988,0.7878322285989092
1989,0.9020344055260253
1990,1.2767011496378151
1991,0.9754404101070258
1992,0.9333456794074766
1993,3.0574515472850163
1994,0.7448449807821031
1995,0.9162519506825069
1996,0.5459268490398888
1997,0.770312426291811
1998,1.7022730861589888
1999,0.3563925618050933
2000,0.8252460229035783
2001,1.2769167586268282
2002,0.7532072607511282
2003,0.7980861605600109
2004,0.49635123483493737
2005,0.8542604179336033
2006,0.9225361339662702
2007,1.554183306035222
2008,1.4265367516885283
2009,1.3182410963239237
2010,1.2715858577647425
2011,1.1235709316339362
2012,0.7318803784398633
2013,1.1602199122089807
2014,1.3154517130040435
2015,1.1176744705456652
2016,0.6683409888972873
1986,2.284290444504223
1987,0.3951475459297777
1988,0.8414953715734695
1989,0.8788635059972879
1990,1.7406361588757233
1991,0.8871803443431682
1992,1.3095758254035759
1993,2.124256987374547
1994,0.8664444550435753
1995,0.7439680039802685
1996,0.6971169836642319
1997,0.5819768156358575
1998,2.270663007418315
1999,0.22322056032115317
2000,0.9557658620046215
2001,1.3504691080190496
2002,0.7862987820289649
2003,0.8224600915764021
2004,0.6562503577036393
2005,0.9865590432447102
2006,0.8579721282803865
2007,1.5413045234548943
2008,1.4369305119838536
2009,1.5725716568176291
2010,0.8896768119372996
2011,1.3963961340209448
2012,0.7080883078185113
2013,1.0592290526697847
2014,1.499076986410492
2015,1.1866155280427828
2016,0.5113388244405818
1986,1.5634068069142086
1987,0.3581924014654946
1988,0.8515310122700818
1989,0.9370631428203947
1990,1.9838963569347896
1991,1.0339358657995752
1992,0.9623572325560749
1993,2.1121900984968804
1994,0.8219837459356399
1995,0.9960781712869972
1996,0.5999268883335034
1997,0.6915255344773586
1998,1.7692310898507917
1999,0.3274584954351617
2000,1.3606978623053403
2001,0.9384970498765304
2002,0.7202702391498308
2003,0.8906212173056512
2004,0.8424039143085913
2005,0.8168358880302323
2006,0.7679981037473128
2007,1.8969196537078237
2008,1.1746622607933086
2009,1.4154906902956277
2010,1.1812862644099213
2011,1.4504107772948394
2012,0.830982098454352
2013,1.13693008401833
2014,1.9452917027014527
2015,1.0322936563708398
2016,0.5391101716756385
1986,2.043873610935726
1987,0.379458636113058
1988,1.1828888256983818
1989,0.5397808260704535
1990,0.7490441453785752
1991,0.8982182315770627
1992,1.0643039190635657
1993,1.8055181090067014
1994,0.9736507234413764
1995,0.7072115682694888
1996,0.5833384845086339
1997,0.6692475886108786
1998,2.2468284858587473
1999,0.2960910716422173
2000,1.0003389143680579
2001,1.3252841429507822
2002,0.7262421739245706
2003,0.5239421238459384
2004,0.8286213144031483
2005,0.8829817923918271
2006,1.2752621334417389
2007,1.9647266607491884
2008,0.8748648830589125
2009,1.1178627400615966
2010,1.0738772232450886
2011,1.664317039274352
2012,0.7705955053423125
2013,1.229683798279316
2014,1.863085004179634
2015,1.1000085115990947
2016,0.49781294969651013
1986,1.8973224930458261
1987,0.424685383362077
1988,0.8764482398346738
1989,0.8668513084029699
1990,1.6652811321249117
1991,1.0148253538502172
1992,1.05726032436944
1993,2.3325703150976698
1994,0.8036277190298537
1995,0.9486295556786164
1996,0.4972110538023598
1997,0.6608907619579785
1998,2.2913612660495764
1999,0.29744703744288625
2000,0.9144904832679948
2001,1.3144902532546967
2002,0.7639392171481818
2003,0.6692101531679857
2004,0.6109600008833325
2005,0.9797167931694866
2006,0.9188871352943564
2007,1.6221944306580958
2008,1.2874566473068292
2009,1.4056539181111838
2010,1.1528744392914219
2011,1.3872150938921637
2012,1.0746454518369515
2013,1.1032301740828803
2014,1.336204631943126
2015,1.0720461307341513
2016,0.5031424807511291
1986,2.030738124474325
1987,0.337148289940051
1988,1.1062957388196322
1989,0.8204365161835285
1990,1.1389739600410165
1991,1.6737163021971881
1992,0.8390472138977171
1993,2.4683651789503136
1994,0.9873372568924481
1995,0.6972317922353174
1996,0.5673636714932409
1997,0.7641195186053468
1998,1.8085256519208488
1999,0.34930466144843
2000,0.743841521536286
2001,0.897758490753684
2002,1.305046389065031
2003,0.7134138018493382
2004,0.5518096765357307
2005,0.8819054351824056
2006,0.9080883964643174
2007,1.774536905353685
2008,1.262455458496905
2009,1.3455261291070908
2010,1.2635628593939905
2011,1.5090636065119523
2012,0.6107811300372763
2013,1.3586026787027192
2014,1.8364248200536675
2015,1.2047434809283817
2016,0.39162256300946496
1986,1.5779640951825211
1987,0.4252555887792576
1988,1.3364400478175613
1989,0.6424501960197594
1990,1.2972570180219334
1991,1.3497387038549122
1992,1.2170797001946996
1993,1.4704017919462093
1994,0.610334158761038
1995,1.0462767801581452
1996,0.959978020954814
1997,1.0664471136576419
1998,2.340187904176568
1999,0.2572609069461699
2000,1.0482235719570188
2001,0.8958055529404125
2002,0.8354963929261758
2003,0.9161237791890475
2004,1.0664087436573764
2005,0.9964584222904089
2006,0.9987292370415444
2007,1.2600768789121655
2008,1.5237597413415946
2009,1.29621312926456
2010,1.2400203205243598
2011,1.3341021972851699
2012,0.675350306811608
2013,1.3781625683893208
2014,1.511016637465495
2015,0.9958441466291875
2016,0.5267501749458903
1986,2.2652423031968625
1987,0.3328329782868568
1988,1.4946686185341942
1989,0.58583115163776
1990,1.1650862821870538
1991,1.1952151318575766
1992,1.1852021775304036
1993,1.6265256269645494
1994,0.7322471023766441
1995,0.9234864043044968
1996,0.69684496648723
1997,0.8833354811405738
1998,1.610999028676534
1999,0.32193921722764673
2000,0.9722323915113538
2001,0.8736324875732332
2002,0.8538663308211853
2003,0.8890554848426736
2004,0.7035236852152039
2005,0.5767402331828849
2006,0.9020507848466859
2007,1.3939275387580974
2008,1.558439369340943
2009,1.6422207514353975
2010,1.0391876562422
2011,1.2423217894733094
2012,0.5704961921038468
2013,1.2007666276639197
2014,1.6400292943671932
2015,1.0905018733375733
2016,0.6145014250294033
1986,1.741463676836461
1987,0.729327533963793
1988,1.0217848035038224
1989,0.5533572767646927
1990,0.9102701812173742
1991,1.337693618136543
1992,1.0725006485892248
1993,1.7045532120032865
1994,0.8157246279468401
1995,0.7400193845347443
1996,0.5755347669939411
1997,0.8959804890359302
1998,1.3680898493270803
1999,0.3324176252348548
2000,1.1335081352136243
2001,1.0460460737687431
2002,0.8227957326819156
2003,0.6240983215243856
2004,0.5492681381791429
2005,0.8892380155528175
2006,1.0485029830882233
2007,1.5427797480263075
2008,1.3092984108417405
2009,1.3164310677219222
2010,1.0593060643166072
2011,1.7379091384770071
2012,0.5382017628168008
2013,1.0517381660880565
2014,1.8487064060643197
2015,0.9572910787392329
2016,0.6878515212137872
1986,1.901943030066988
1987,0.30273370000692496
1988,0.8035532104788701
1989,1.013649843915879
1990,1.572048839334434
1991,1.2423718857004318
1992,1.0367155425059533
1993,2.716617167103497
1994,0.6598647044563439
1995,0.95247148028101
1996,0.5928770629758643
1997,0.7357949673555813
1998,1.969672884112581
1999,0.33273117518406
2000,0.7488011228441545
2001,1.3128107819214574
2002,0.731838895313083
2003,1.2962590352863084
2004,0.5657031501249821
2005,0.7107383410331677
2006,0.8742261347175998
2007,1.0102484758510981
2008,1.3500535816458357
2009,1.4617455612266474
2010,1.027058948951576
2011,0.8068829360019476
2012,1.0303893894797946
2013,1.1789065960709413
2014,1.748919852114964
2015,1.0849216082154616
2016,0.5358388839802548
1986,1.9086194287806262
1987,0.4308061899908102
1988,1.2882073072159204
1989,0.6675344130849923
1990,1.0527437669338255
1991,0.8866841469932354
1992,1.1627996170739703
1993,2.422775603490006
1994,0.905992456505629
1995,0.7131182298484371
1996,0.6202714139067945
1997,0.6966641746699441
1998,1.4175901190974107
1999,0.33699296295683534
2000,1.196239776296978
2001,1.1610552363715632
2002,0.7646501882814689
2003,0.6716989603246785
2004,0.7546413850959873
2005,0.9064141764562219
2006,0.962124914436289
2007,1.5811470316468414
2008,1.1639167749032666
2009,1.3425644137732409
2010,1.1053171695824848
2011,1.4202902536223982
2012,0.6504064861655819
2013,1.0593521965017403
2014,1.7296007173445218
2015,1.117378140503832
2016,0.3772720746237836
1986,1.52393398535781
1987,0.36525711844255726
1988,0.6735875411434206
1989,1.3713178909120691
1990,1.3451437836105948
1991,1.4662417222462807
1992,0.7903373919862283
1993,2.7527972723494982
1994,0.9135472595598547
1995,0.7366635980721836
1996,0.6177309162599746
1997,0.6163292677610263
1998,2.030754889563641
1999,0.37126359329224523
2000,1.2455178856321165
2001,1.0508218988153293
2002,0.6613390724704535
2003,0.8338452263920421
2004,0.7331081988641512
2005,0.6075958837740973
2006,1.3133178943878518
2007,1.6624693140948192
2008,1.0480647192431563
2009,1.843761872091594
2010,0.982602480646331
2011,1.4751641575197387
2012,0.6771804725490828
2013,1.214229169191777
2014,1.0675138619603746
2015,1.0794546824908042
2016,0.6919966228750467
1986,2.0655715159490837
1987,0.39258668418631426
1988,0.8112907999047455
1989,1.1093408079141553
1990,1.2708971288429562
1991,1.28927093745717
1992,1.2375483366990074
1993,2.0188226531032223
1994,0.7008920961232019
1995,1.1308151069191403
1996,0.43713229373900986
1997,0.923228543583967
1998,1.623942289092426
1999,0.24998288026879226
2000,1.4149053689857922
2001,0.8774284719163173
2002,0.8035132005827351
2003,0.919594855886491
2004,0.4768924358888491
2005,0.8466000294397698
2006,0.9911009886350041
2007,2.061711202026454
2008,0.9854525617929263
2009,1.5054210109384503
2010,1.126761922760679
2011,1.5692335630406629
2012,0.9599511322741683
2013,1.2078836443498577
2014,1.5147256548409478
2015,1.0338889184598612
2016,0.3510348936020246
1986,2.2659718178014607
1987,0.26453278884276116
1988,1.009668530407182
1989,0.9079354786435339
1990,1.798335558562679
1991,1.3185807302575339
1992,0.8247369129837101
1993,1.9170614086750275
1994,0.7875808918287379
1995,1.2301840333670961
1996,0.6271252925547123
1997,0.6752643311898766
1998,2.1696820351512147
1999,0.309353425010351
2000,0.8678314552768966
2001,0.6710115825829284
2002,0.7270577804298869
2003,1.0576330019057691
2004,1.001817218546483
2005,0.9900769000331493
2006,1.0022704212209286
2007,1.2595423407475723
2008,1.4068555978833241
2009,1.388858569204134
2010,1.0923431447981682
2011,1.3758844508121955
2012,0.4625516874463944
2013,1.4482760096620755
2014,1.8454387029824884
2015,1.0185151774332901
2016,0.4811141940027977
1986,1.8722253907493105
1987,0.33039680534152444
1988,0.8332096730371263
1989,1.0126144680173734
1990,1.5664311840995944
1991,1.2763360495912692
1992,0.7599098492945342
1993,2.893566747245758
1994,1.0029989823157321
1995,1.142054114049577
1996,0.9703562908944128
1997,0.7595407020497308
1998,2.2047432954570767
1999,0.2814603156048511
2000,1.1025681997655334
2001,1.1460160653200282
2002,0.9535214663856165
2003,1.0861974007371349
2004,0.8645946088648586
2005,0.8272664513343305
2006,0.8112218019291602
2007,2.2313885037981587
2008,1.0604541443992108
2009,1.3253721304160286
2010,0.8874521994352069
2011,1.6727447766500527
2012,0.9666310256781805
2013,1.204932965985982
2014,1.3695887487642635
2015,1.2310890308620095
2016,0.6130706327455314
1986,1.6908459876215975
1987,0.4438953574400372
1988,1.2000545913192948
1989,0.9328410614167306
1990,0.8683091337568722
1991,1.105577372557864
1992,1.0410769679185143
1993,2.4295347348577563
1994,0.49403527661396457
1995,1.2043075420623457
1996,1.0051302646579934
1997,1.032873470414799
1998,1.705277990291739
1999,0.2878660664237663
2000,0.790114246286496
2001,0.905190102449651
2002,0.788730274363778
2003,0.9082978167555034
2004,0.5916987675612632
2005,0.9718688936393797
2006,1.3689145668151539
2007,1.5875821625028006
2008,1.2202631282270255
2009,1.4132479033313656
2010,1.1962160578348455
2011,1.0442243712011718
2012,0.887757919131819
2013,1.3809768301839283
2014,1.3634245432337477
2015,1.0320211292528438
2016,0.6541673772087385
1986,2.3174078098689335
1987,0.29711941346101695
1988,0.9427791597913904
1989,1.132707835732156
1990,1.3878223571246655
1991,1.0153432758203336
1992,0.9719220775945492
1993,2.894213516251445
1994,0.6436930586420003
1995,1.0848116763133764
1996,0.4950359392196402
1997,0.47931659603129384
1998,2.9663689105241637
1999,0.32705456855117554
2000,0.7397708471618525
2001,1.45255653891262
2002,0.6593972329469164
2003,0.9502444289643991
2004,0.9044249171931558
2005,0.5183043311480906
2006,1.0419691554180472
2007,1.5167935774568815
2008,1.3159103505496643
2009,1.7487422263169492
2010,1.0364578230611865
2011,1.3276762822370594
2012,0.6969155382838006
2013,1.0901039987380847
2014,1.5141624672634906
2015,1.054821092210722
2016,0.5007320141001409
1986,1.9793774377081839
1987,0.3584358840563051
1988,0.8185955672262331
1989,0.8145556756489667
1990,1.784619390684357
1991,1.4728518267310702
1992,0.8566040208231143
1993,2.1340399561314416
1994,1.112610119557591
1995,0.6593938076535477
1996,0.48657437094484063
1997,0.7485051646611406
1998,2.0131886597442756
1999,0.34366882847937497
2000,0.9790509259463719
2001,0.7042889482245371
2002,0.903202842805057
2003,1.0276550791288477
2004,0.8857171073053177
2005,0.8019544072462235
2006,0.7915051832648401
2007,1.3727137861485528
2008,1.8034091399163636
2009,1.320215847577953
2010,1.3235329822238004
2011,1.4317341535311985
2012,0.6227593327595646
2013,1.4653498938945286
2014,1.3718995653082406
2015,1.0511890380517197
2016,0.5838403936270825
1986,2.198202083535679
1987,0.7248467555625216
1988,0.8862831632911037
1989,0.4222887147631717
1990,1.2791011989342027
1991,0.7665030371024272
1992,1.1594772886586149
1993,1.2364297753315825
1994,1.0464704525291282
1995,1.0470470065195878
1996,0.5299269045973667
1997,0.5420351430551548
1998,2.2884203675928916
1999,0.29417846131010517
2000,0.9151289828081927
2001,0.9439636494742444
2002,0.7820017685459331
2003,1.0019544253880404
2004,0.9995035740144702
2005,1.0196310969194575
2006,0.9953381894213864
2007,1.7383537587096185
2008,1.6293111134748681
2009,1.2240626433920367
2010,1.011619941660265
2011,1.466603265428128
2012,0.8760773123135562
2013,1.1157410072617369
2014,2.048352451655518
2015,1.0597077384242688
2016,0.35299178807529186
1986,2.509764632235834
1987,0.2767494730092759
1988,1.3583026898540516
1989,0.7377733261580518
1990,1.4116324530782762
1991,0.9157559261764391
1992,1.126434222068678
1993,2.5972097719184672
1994,0.7287480386646564
1995,0.832420377884041
1996,0.6835908301063859
1997,0.7369868020477216
1998,1.739537182470898
1999,0.3578762661282607
2000,0.8452738819961828
2001,0.6912095893902411
2002,0.6665363090621501
2003,0.7385513908545422
2004,0.5425258000435825
2005,1.0225874917882585
2006,1.194048214719296
2007,1.2240686532781646
2008,1.0049334632759006
2009,1.4199738384360687
2010,1.3265322450225443
2011,1.515914958339376
2012,0.8531858363783186
2013,1.0943469559207735
2014,1.5700991516439908
2015,1.1555578544289253
2016,0.6779808949070699
1986,1.534497150636389
1987,0.432999115061156
1988,0.9002121504868434
1989,0.785173787649082
1990,1.7550564647762075
1991,1.0717524022040368
1992,1.0674027285467056
1993,2.298388150204822
1994,0.8471453875011103
1995,0.8578942685023248
1996,0.6418871153514756
1997,0.5316659618274375
1998,2.2666639085902966
1999,0.25570912913204086
2000,0.924887578686672
2001,1.467478848536609
2002,0.6340865619823509
2003,1.0072951828149546
2004,0.8415675799622017
2005,0.9166517584926367
2006,0.8371781505137518
2007,1.536191569181249
2008,1.361456172039291
2009,1.3751690731607336
2010,1.227064087368518
2011,1.4439809640374779
2012,0.553284024332247
2013,1.2723383373785824
2014,1.5980025668127045
2015,1.1472988905416597
2016,0.6194840282092677
1986,1.9635543193798959
1987,0.7104416926370729
1988,0.9401400761483193
1989,0.8897127925253906
1990,1.7103611923393465
1991,0.7915936245544034
1992,1.3066666702415723
1993,2.2215284541279154
1994,0.806567336726386
1995,0.773190113247317
1996,0.6023377106174231
1997,0.7900805638544568
1998,1.7820566925383414
1999,0.2478131436668202
2000,1.093955265455601
2001,1.394943101851252
2002,0.6076272788896668
2003,0.9102163793699191
2004,1.1423891281019762
2005,0.5754551525677737
2006,0.8849498960235246
2007,1.4708890420130687
2008,1.6860295074850216
2009,1.2918756804865525
2010,1.2180856589764444
2011,1.5348228619551734
2012,0.6304586942476911
2013,1.1055891714888524
2014,1.3568248544627004
2015,1.0622683359694371
2016,0.7394705819483521
1986,1.662884976416117
1987,0.5740478205605081
1988,1.0711969863174082
1989,0.8649231789421807
1990,1.2420288168335718
1991,0.9351874858893038
1992,1.3590180259548277
1993,1.7572439270571605
1994,0.9252366127394998
1995,0.7398247646229589
1996,0.9928910174554978
1997,0.6779379335850605
1998,1.5202533188303724
1999,0.2935856453668323
2000,1.0462272239434705
2001,1.4106815487543443
2002,1.0501549969373924
2003,0.6603950538638308
2004,0.6279714004624789
2005,0.6403616398905974
2006,0.6730773609224946
2007,1.9314011672552585
2008,1.2648204446384181
2009,1.2861782230667895
2010,1.0469467397169927
2011,1.3961356551434125
2012,0.9322193350282378
2013,1.1402377803939328
2014,1.8887789182655206
2015,1.0358176304219904
2016,0.5191436382352579
1986,2.190077720209229
1987,0.23797128387726382
1988,1.5614659775818904
1989,0.7493685721022346
1990,1.4124128353649972
1991,1.4379716699500598
1992,0.9836149666106293
1993,2.5091493703166403
1994,0.6269804808916687
1995,0.9103078688279047
1996,0.579986468539417
1997,0.6904697727745837
1998,2.0569843248807134
1999,0.35176726380307993
2000,0.7177928748708575
2001,1.1810496805447652
2002,0.821087187693926
2003,0.8847834401009677
2004,0.9830850808549334
2005,0.5433708100211708
2006,1.1050721586108234
2007,2.235819359491498
2008,0.9161251710952183
2009,0.9331688347515446
2010,1.178050755515022
2011,2.0623577724048423
2012,0.7213473198074567
2013,0.9866888433264139
2014,1.7395907263702406
2015,1.2627334022603591
2016,0.5117090604084489
1986,1.6551121020791857
1987,0.5786614341960045
1988,1.2707661162067476
1989,0.615575800690029
1990,1.7116718006159244
1991,1.335125325112755
1992,0.9765587154014506
1993,1.7676057255961506
1994,0.9679282088895784
1995,0.8819997707665239
1996,0.5342603158961572
1997,1.1009010828800443
1998,1.9173331962972084
1999,0.4467521360577536
2000,0.7639278342970574
2001,0.8640401664985962
2002,0.8305216199065074
2003,0.9301865730058815
2004,0.9790725779395585
2005,0.969602228016767
2006,1.0909930059248747
2007,1.857515875019215
2008,1.2643880382604076
2009,1.1457223914012258
2010,1.3428610274900559
2011,1.6036086376650438
2012,0.7043739884403571
2013,1.0470119747330402
2014,1.8468304666877096
2015,1.0398889004481884
2016,0.6834096550771952
1986,2.0572791288667016
1987,0.6223502554932173
1988,1.037479537109312
1989,0.9077940012978818
1990,1.625791083765575
1991,1.0151215613543711
1992,0.9426286433322448
1993,1.8826642799466724
1994,0.6920900800757267
1995,1.1110235459141753
1996,0.5930297849491901
1997,0.8030678737851589
1998,1.4705224568924242
1999,0.3123292897612608
2000,0.9605404057430766
2001,1.2323820729534687
2002,0.9996116375087193
2003,0.7231974360975081
2004,0.5658772054950036
2005,0.786335920795339
2006,1.0608320775099958
2007,1.1171962606656116
2008,1.4892677892816917
2009,1.5897362542341886
2010,1.0413162216179048
2011,1.5901816004533793
2012,0.8948517634481468
2013,1.2970079404237482
2014,1.3518657387072963
2015,1.0926482467294423
2016,0.5239340376968988
1986,1.825279148581157
1987,0.2595924752898465
1988,1.5202689024678513
1989,0.7029734002425583
1990,1.3326374776219612
1991,0.6750241037372191
1992,1.3183147307938763
1993,2.548200020284314
1994,0.7439644825601703
1995,0.8214475050608439
1996,0.8874470672231384
1997,1.0570300187349502
1998,1.7845653015919538
1999,0.32094661351832643
2000,1.0066982186506566
2001,0.9105805030335077
2002,0.8662610915493678
2003,0.777268445336672
2004,0.8628300997167573
2005,0.9847953485275924
2006,1.070337203359284
2007,1.9892753113429227
2008,1.1780170569896689
2009,1.2585972505183793
2010,1.1905841862633297
2011,1.023400469992799
2012,0.8894381162090789
2013,1.2818431378934698
2014,1.9140203800605178
2015,1.0045955441730672
2016,0.584861012619804
1986,1.335147196052823
1987,0.20848161367750065
1988,1.4789163060185608
1989,0.8914877084910509
1990,1.8984754263737738
1991,1.545511220025526
1992,0.6172391180940867
1993,3.2974192445478945
1994,0.6233053442375457
1995,0.49443605664464985
1996,0.657282288554055
1997,0.7461056004208262
1998,1.989362744358658
1999,0.17040653711067455
2000,1.141159776845575
2001,1.0777869227731134
2002,0.8813853786504939
2003,0.9129126378325287
2004,0.6366670099255138
2005,1.051798577514426
2006,0.9826127036386805
2007,1.7413982083749027
2008,1.3516665770867369
2009,1.4249123070457688
2010,1.0786182260041273
2011,1.1321967003411701
2012,0.8695075325941911
2013,1.1330971110921373
2014,1.9723547308196245
2015,1.033630096207778
2016,0.42172051251640147
1986,1.6896105640882997
1987,0.28889398616062845
1988,0.8532143204242278
1989,1.1140880335755907
1990,1.6776217382429506
1991,0.9877496672203325
1992,1.2213640034087323
1993,2.335287417021113
1994,0.6987923111426495
1995,1.1485277851302291
1996,0.6172130204308218
1997,0.8270495755714936
1998,1.641897210933752
1999,0.31842134338763733
2000,1.101334209823074
2001,0.9039536614659103
2002,0.7531936799323642
2003,0.9878895965872083
2004,0.9813824047047622
2005,0.4116066948708196
2006,1.1937457212943359
2007,2.117563755142206
2008,0.9646562497028044
2009,1.6655597383813554
2010,0.8076417112284333
2011,1.6019637346101823
2012,0.8819044763198568
2013,1.3393701668837208
2014,1.7679259585824427
2015,1.1116916444089104
2016,0.28776600719225687
1986,1.896494369282044
1987,0.5920410438915026
1988,1.2590811347933568
1989,0.6532494292164093
1990,1.3603019712575721
1991,1.3629983845162372
1992,1.1108476218250574
1993,1.4595398644083712
1994,0.8706170936557408
1995,0.713398134948927
1996,0.6421252894989177
1997,0.6967606802348634
1998,1.60196978110473
1999,0.35439428070426104
2000,1.2481558987437666
2001,0.5158580648434525
2002,0.9833326027031135
2003,0.9384437811725426
2004,1.0484891463798343
2005,1.0103969509361257
2006,1.0014133293005905
2007,1.3891838360745565
2008,1.3062741212192759
2009,1.5021448249046376
2010,1.0132397730851437
2011,1.3863652994790694
2012,0.4711106739167369
2013,1.5006425077774468
2014,1.3050825806617463
2015,1.02769846081596
2016,0.5566875202363467
1986,2.136561889485898
1987,0.31143326492095025
1988,1.0785873908964612
