year,stage,count,sim
2000,adult,19.917822276401445,15
2001,adult,24.27538183768002,15
2002,adult,4.800236323296075,15
2003,adult,3.367939654454983,15
2004,adult,2.1149018963721584,15
2005,adult,2.5624270109463905,15
2006,adult,36.32037157616035,15
2007,adult,2.5281045120840533,15
2008,adult,15.96591583040875,15
2009,adult,7.704897722068478,15
2010,adult,23.86390348063673,15
2011,adult,27.853257992340247,15
2012,adult,15.506312444862717,15
2013,adult,10.752570619349259,15
2014,adult,63.03632266240092,15
2015,adult,48.02280727215217,15
2016,adult,53.40179236147406,15
2017,adult,22.07803387286561,15
1986,first,79.36672345539182,16
1987,first,19.464184466220125,16
1988,first,25.089677051622814,16
1989,first,25.590948619585006,16
1990,first,274.97384591020386,16
1991,first,59.08964284137738,16
1992,first,127.41548527540729,16
1993,first,125.2832614769633,16
1994,first,323.91411293765634,16
1995,first,71.63465413434785,16
1996,first,39.45461351220764,16
1997,first,22.545862008356917,16
1998,first,20.41351357103119,16
1999,first,20.07171289119937,16
2000,first,64.51347634392677,16
2001,first,13.682366247604921,16
2002,first,73.41462290454213,16
2003,first,7.939693516742093,16
2004,first,26.950337866745695,16
2005,first,13.144385669836115,16
2006,first,75.07391675984707,16
2007,first,48.62094154990595,16
2008,first,27.952140870623772,16
2009,first,18.679613031621237,16
2010,first,62.832956058109005,16
2011,first,12.239497058383268,16
2012,first,15.749470213612092,16
2013,first,50.375272291514264,16
2014,first,35.1705256940927,16
2015,first,47.67006437146359,16
2016,first,53.1256200169591,16
2017,first,37.5066008312984,16
1986,second,31.86395550389296,16
1987,second,198.85687194676115,16
1988,second,18.211450617211003,16
1989,second,11.94580248499061,16
1990,second,19.895792577160172,16
1991,second,29.75089885685961,16
1992,second,181.2301366827046,16
1993,second,109.00396580265802,16
1994,second,148.9937120964208,16
1995,second,451.73358542028683,16
1996,second,71.71528528649851,16
1997,second,75.87567950247711,16
1998,second,72.17734283883564,16
1999,second,33.41339663377789,16
2000,second,41.66035099144012,16
2001,second,29.865438528712165,16
2002,second,14.12567769757727,16
2003,second,5.562076771125009,16
2004,second,43.62590653254395,16
2005,second,37.778244683181214,16
2006,second,19.458874256147332,16
2007,second,8.035198720577887,16
2008,second,63.13952299603333,16
2009,second,26.641966130301864,16
2010,second,20.23395142069776,16
2011,second,34.37211730377573,16
2012,second,2.2887834765950057,16
2013,second,22.762091371254613,16
2014,second,69.60935652498809,16
2015,second,43.34217269101552,16
2016,second,30.977441187715172,16
2017,second,58.0805292506785,16
1986,third,17.69035720718778,16
1987,third,14.955179513098598,16
1988,third,63.076566789021655,16
1989,third,12.713662072016543,16
1990,third,14.61978647763513,16
1991,third,16.034983291186965,16
1992,third,83.40485681015684,16
1993,third,66.8606051137984,16
1994,third,64.70640198831076,16
1995,third,69.94348858019151,16
1996,third,109.5091587808016,16
1997,third,215.47833030904766,16
1998,third,132.58202837937802,16
1999,third,12.5508033711168,16
2000,third,44.21303556029287,16
2001,third,54.25457993277011,16
2002,third,86.8660816791492,16
2003,third,8.664290561372312,16
2004,third,24.330509997724906,16
2005,third,3.740227283292017,16
2006,third,8.61221541489206,16
2007,third,13.516052944584942,16
2008,third,12.663505047099274,16
2009,third,20.701918934037142,16
2010,third,49.91022584823339,16
2011,third,26.54329422727317,16
2012,third,19.689825081549806,16
2013,third,19.917381934308136,16
2014,third,9.016846622799038,16
2015,third,48.89128929049684,16
2016,third,93.56505329107479,16
2017,third,27.40910560283886,16
1986,adult,14.281698870931018,16
1987,adult,16.235066334078926,16
1988,adult,10.208934195124623,16
1989,adult,33.87617385718719,16
1990,adult,19.759967185814478,16
1991,adult,12.650950860299677,16
1992,adult,10.788727667172543,16
1993,adult,36.060174772573006,16
1994,adult,37.74822078118149,16
1995,adult,26.16187597864346,16
1996,adult,18.548395284032548,16
1997,adult,44.594369925412465,16
1998,adult,24.19678424119432,16
1999,adult,19.84669587448661,16
2000,adult,12.8793350023295,16
2001,adult,4.332552953880877,16
2002,adult,2.8681617212359942,16
2003,adult,4.6347694267833015,16
2004,adult,5.656954289775253,16
2005,adult,4.591485722220625,16
2006,adult,15.347646968384847,16
2007,adult,14.472542756347764,16
2008,adult,6.8563809459718374,16
2009,adult,19.035347942925366,16
2010,adult,27.12258115445574,16
2011,adult,24.804051665961584,16
2012,adult,18.15929230739297,16
2013,adult,54.421704430166194,16
2014,adult,122.88708590826563,16
2015,adult,37.61692411595027,16
2016,adult,38.555865344733874,16
2017,adult,65.98878264402578,16
1986,first,117.93394183793725,17
1987,first,235.2618493338236,17
1988,first,57.400535158295064,17
1989,first,69.62582574069388,17
1990,first,123.91123632736507,17
1991,first,139.9208475666729,17
1992,first,76.36466680617168,17
1993,first,131.10210367414666,17
1994,first,220.75498526879977,17
1995,first,74.78824057291328,17
1996,first,81.30106423336682,17
1997,first,31.179467386021397,17
1998,first,27.328840929149372,17
1999,first,42.61099755020478,17
2000,first,26.72071232616494,17
2001,first,25.2115176448386,17
2002,first,45.78898478129699,17
2003,first,23.083861504356072,17
2004,first,7.230381368616517,17
2005,first,8.41072487244809,17
2006,first,10.094138622359678,17
2007,first,117.59277712033109,17
2008,first,33.60468703919006,17
2009,first,27.389122561609486,17
2010,first,70.88263468581826,17
2011,first,21.95505246658493,17
2012,first,17.361859722276158,17
2013,first,84.6244345307978,17
2014,first,19.726425175183657,17
2015,first,27.412206475514225,17
2016,first,25.999497100791157,17
2017,first,16.841951287968797,17
1986,second,13.539807922848725,17
1987,second,115.98509291282708,17
1988,second,96.5267941917536,17
1989,second,44.11466902732922,17
1990,second,29.644454885832797,17
1991,second,82.24127982966176,17
1992,second,121.34812842897348,17
1993,second,137.47875979033424,17
1994,second,358.7280448157114,17
1995,second,380.38208150902483,17
1996,second,109.91401361822608,17
1997,second,87.19543345500625,17
1998,second,11.772274958899821,17
1999,second,45.04339670252194,17
2000,second,46.20051274046706,17
2001,second,71.63071972448999,17
2002,second,35.19031943911036,17
2003,second,13.821033084670944,17
2004,second,7.149302330277799,17
2005,second,93.2943210821149,17
2006,second,37.911419467948406,17
2007,second,18.95924887193572,17
2008,second,20.8867479605516,17
2009,second,7.478802342055993,17
2010,second,29.383681371395927,17
2011,second,11.316692924040687,17
2012,second,11.690322301666079,17
2013,second,9.240243782294218,17
2014,second,44.216394468704465,17
2015,second,54.21640112822645,17
2016,second,10.241318018831738,17
2017,second,7.627555553498025,17
1986,third,8.146470084477537,17
1987,third,19.617308022559897,17
1988,third,37.509108348926354,17
1989,third,45.125150582859824,17
1990,third,23.295837027734027,17
1991,third,13.30609881866268,17
1992,third,26.200080036390286,17
1993,third,161.88440441520999,17
1994,third,242.82668617953303,17
1995,third,155.75307619254883,17
1996,third,327.2562897370415,17
1997,third,94.71363447622646,17
1998,third,106.2740551418187,17
1999,third,36.6187307496893,17
2000,third,78.43905061582859,17
2001,third,37.021296860851535,17
2002,third,65.90308052862493,17
2003,third,27.17039340351523,17
2004,third,13.861148544971563,17
2005,third,14.89019795325706,17
2006,third,11.960571771775761,17
2007,third,17.450795346288686,17
2008,third,44.91657113722793,17
2009,third,27.852204344847962,17
2010,third,36.84655594451231,17
2011,third,20.7053940513728,17
2012,third,17.617672516738345,17
2013,third,27.053085631437003,17
2014,third,33.46091273034278,17
2015,third,7.343273882045471,17
2016,third,41.23987967170358,17
2017,third,34.02092730923385,17
1986,adult,112.09241743152677,17
