var,lo,mi,hi,n_eff,Rhat
lr0,5.067933544326543,5.73962228744507,6.421060166118504,744.964929677085,1.0082197592923003
ls0[1],-1.3741374923816059,-0.7948474873087036,-0.17050476899450742,1943.0098062576628,1.0025206433578315
ls0[2],-0.5536594136387448,0.01250964528699091,0.6809683715426633,2587.8256678276216,1.0004634234266747
ls0[3],-1.5241766993077845,-0.6835142314860398,0.2124418080677758,1380.5220151399576,1.0026544788241536
ls0[4],-1.657397687577474,-0.949875366529638,-0.321294462303101,3779.4207110861084,1.0003311487581321
x0[1],6.495989186121539,11.841014380684538,22.94953537967447,862.1067741219513,1.0048958158457653
x0[2],0.17045045719245705,0.2791882949625868,0.5024601367752455,541.8960419417053,1.0102529416766384
x0[3],0.0732311243842109,0.11528913918153508,0.19505774192166625,664.1248993904,1.0095761457653993
x0[4],0.1079353815583853,0.14055713997001984,0.20388731989343042,1568.5513292591243,1.0013554681900945
slr[1],1.1645749170484216,1.3731342310698527,1.630523972788759,1430.2690064837273,1.0015302912573443
sls[1],1.6309048888526676,1.8748931449205646,2.1561414594257293,505.9285067689656,1.0112146413678589
zr[1],-2.2497987559294916,-1.7854600144384762,-1.3678247864896471,2755.088741657099,0.9996259967737227
zr[2],-0.7584263007480764,-0.31880543791569366,0.1562179400538803,2742.0288886313833,1.0014140946817776
zr[3],0.6983664145972035,1.1345962432792807,1.567645641138171,2684.4629954411434,1.000630972937846
zr[4],1.8758152620024395,2.301607023854656,2.783710393811798,1928.1972395363268,1.0008944770417236
zr[5],-1.4907036841905863,-1.0865104298003345,-0.7088025367500496,2684.3146456654786,0.999989305089217
zr[6],-0.37403237898210173,0.06915270336418196,0.512392247723968,2156.0531914012918,0.9999679587697324
zr[7],-0.2949850920185975,0.13725542100313076,0.5686125628961549,2113.9067461091763,1.0020237581670473
zr[8],-1.1303072165548824,-0.7533044520782926,-0.38004204718616164,2073.909557230805,1.006934668977917
zr[9],-0.004840768888931997,0.39672252719395007,0.7741917284195377,2161.7348769037635,1.0048487855251753
zr[10],-1.6050900682933804,-1.1634648395804041,-0.7205982166268698,2638.0960218691216,1.0008442045146126
zr[11],-0.5063923192924094,-0.0435034186180088,0.40038627322992437,2767.8256161465047,0.9996958159254029
zr[12],0.8666114330450454,1.2383028569215924,1.6222198515386705,2528.0943050674364,1.000045359784549
zr[13],-2.276369144820785,-1.8369986653483794,-1.4176520603394982,2677.5420774838644,0.9992599025277987
zr[14],0.04037475160742953,0.48365366338542404,0.9268777862087045,2822.85793997361,1.0007207343377587
zr[15],-0.2724628608960916,0.19295741107504039,0.6990800253890126,2669.09665674791,1.001332632351925
zr[16],-0.2639807555012748,0.21497939759731993,0.7176730769415927,3083.550187819813,1.0001024539499654
zr[17],-0.13269021081296853,0.33043728520108084,0.8249561108091515,3080.0488304700993,1.0006864032334883
zr[18],-0.9263118796395746,-0.40148824822031604,0.08305038434702408,2274.467637529356,1.0013267858030048
zr[19],-1.0386451889823627,-0.5478597163014767,-0.01850424472867731,2238.945298374709,1.0005104891110628
zr[20],-0.39006042122293655,0.14740834918178322,0.6046529166510383,2762.041130460188,0.9996619946958983
zr[21],-1.0809676704439553,-0.609227425011998,-0.18045613370057187,2614.8416195992204,1.0004411836745508
zr[22],0.008731893606457796,0.4210956985913823,0.8720035661314893,2316.0614086651103,1.0010094790071247
zr[23],-1.1559103101868864,-0.6606903116791734,-0.16072266719421038,2565.7886247412634,1.0001768962214264
zr[24],-0.13233692906588487,0.33301798812993255,0.8023778803561239,2888.3068447470155,0.9996353562681082
zr[25],0.5289453541033791,0.9412638170612915,1.3630317998498274,3716.265142018779,1.0001611378127122
zr[26],-0.8024140791418896,-0.3990180807173404,-0.01858165455637014,3018.439395579794,1.0017747332209068
zr[27],-0.410546937240165,0.021393380358717115,0.4438723249648091,2765.9126488850957,1.0008678102852568
zr[28],-1.2474019282643567,-0.8207049047035382,-0.44406895259478985,2560.1047546427417,0.999910781662686
zr[29],-1.4234101934498535,-1.012939025341798,-0.6271685533234383,2757.1953078644524,1.0011672178474822
zr[30],-1.5567544267895956,-0.7585794724681316,-0.038079618717644176,5700.267262151702,0.9999176282447477
zr[31],-0.9736876650029455,0.018812667741723882,0.9899975021659722,6648.842292763678,0.9991959362143055
"zs[1,1]",-2.5303452830359614,-2.1705650436792414,-1.8521357022827178,1069.5917318332351,1.0057660484525222
"zs[1,2]",1.2153987893572846,1.5727644720983274,1.9903234075159584,2740.09331499783,1.0023984336808265
"zs[1,3]",0.12294652431042465,0.5930974994872762,1.0794694845900161,2714.3520882193,1.0005220740199023
"zs[1,4]",-1.4270120385160423,-0.9684595029120637,-0.5271055310719478,2820.981379679174,0.9995745542421035
"zs[1,5]",-0.6045438549747109,-0.33437026176539897,-0.09752022990511706,3144.3606920322213,1.0008686164831664
"zs[1,6]",0.375312177331284,0.5763060237542638,0.8197482063900827,2312.178698173051,1.0037921236878804
"zs[1,7]",0.9828724111890808,1.4325409596374983,1.9063558179386704,3182.2847139799565,1.0007005791407935
"zs[1,8]",-1.5212994922523462,-1.061312741767387,-0.6151877588184433,3260.1941768982538,1.0011360378780592
"zs[1,9]",0.6237694626909583,1.0533704352714128,1.5167875286809867,2495.0422911705787,1.0023027278722962
"zs[1,10]",-2.087852620086758,-1.6184813883513058,-1.172549449211159,2460.3738881829845,1.003367124910521
"zs[1,11]",0.14771582528677715,0.4954958303842669,0.8926265266320836,3045.7176477933194,1.0000438645480378
"zs[1,12]",0.041117103160153434,0.5079839853560001,0.9542133063045714,2823.294107206555,0.9998627146462495
"zs[1,13]",-2.201054737436492,-1.7829487128679382,-1.3994330951061127,2831.8773789546294,1.0002392432618892
"zs[1,14]",0.7541039314737636,1.1177427957910933,1.5354108364712105,2274.892908961613,1.0018866159135555
"zs[1,15]",0.47187316002982127,0.9811852500176758,1.5134269518787773,2460.4920283580072,1.0007451601025479
"zs[1,16]",-1.078667741414594,-0.5056800089990461,0.09108025358263329,2524.381647408882,1.002881008061638
"zs[1,17]",-0.1790495937099562,0.4134204127786517,1.0051962621290107,3136.9759057500137,1.0005897059435087
"zs[1,18]",-0.8105110349316,-0.24550927610304085,0.3540896736749236,2971.6081994457936,0.9999342023736865
"zs[1,19]",0.00837940103376347,0.6385334672689036,1.3141181245984235,2963.9255812894494,1.0006388794235492
"zs[1,20]",-0.33261123408202736,0.4233959900723141,1.22188585095072,3859.310362932314,0.9999841320322028
"zs[1,21]",-0.5226772687261282,0.2630797306557358,1.0511703402769847,4405.78944373003,0.9994855792341286
"zs[1,22]",-1.1511977137700171,-0.33887034962262547,0.47726045365776065,4008.665555662871,1.000960514085153
"zs[1,23]",-0.8151520196726072,0.04513067529492466,0.8219956345834241,3578.62903869614,1.0005586727864348
"zs[1,24]",-1.727422189330686,-1.0047409245675314,-0.28814609406924385,3279.5217587430448,1.0002387215973632
"zs[1,25]",-0.8253705581272508,-0.11966720128973748,0.47398183812578015,2603.5247451878513,1.0005296528011247
"zs[1,26]",-2.4179396448708412,-1.9180749638510937,-1.4671757079344991,2820.021254119325,1.0012747183113642
"zs[1,27]",0.37582682590746896,0.7205440121165771,1.0987634685777907,2634.9232779305917,1.0004939844590486
"zs[1,28]",0.7541788196254499,1.1935300231881798,1.694168350788161,2378.02820475467,1.0003139789998414
"zs[1,29]",-6.676543948338407e-5,0.5339976380997326,1.1837297909329747,3173.6853267072497,1.0004388569957268
"zs[1,30]",-0.26321518802349486,0.48048766391991593,1.2609376652429367,3606.063512392568,1.0004988849885104
"zs[1,31]",-0.9639185441238743,-0.007957998861658506,0.9758138678172528,7897.469095770972,0.9995893083920253
"zs[2,1]",-1.9649285532005856,-1.612477128577349,-1.3067573670927302,1413.5496930706984,1.007030974259409
"zs[2,2]",1.2587058736852366,1.5479404240140322,1.901986978993473,1915.657324797748,1.0019709420559224
"zs[2,3]",-1.1629992908501041,-0.774198751582168,-0.42290931930637277,2752.662700563506,0.9993192201892875
"zs[2,4]",-0.6455360936845831,-0.3275153880943661,0.01142014745301962,3773.24195060931,1.0000277815279763
"zs[2,5]",0.22610376054245693,0.4862737464063597,0.7578242322727233,3474.603204409906,0.999592564580889
"zs[2,6]",-0.4717882631058153,-0.3000572348439004,-0.1539045049118832,3329.925663355769,0.9998210750782212
"zs[2,7]",1.311798659642248,1.6174954161990338,1.9916384877669455,2057.1187417897277,1.0017999609606114
"zs[2,8]",-2.0366616847964796,-1.6556272955679625,-1.3449116956511622,2006.6641065507367,1.0018386645218333
"zs[2,9]",-0.37836962001344165,-0.28697439421720605,-0.202220302397706,1881.1883281596579,1.004353989668779
"zs[2,10]",-0.16608297425879673,-0.07962456949891603,0.0023128078195007863,4338.022017211833,0.9998677680512721
"zs[2,11]",0.18365392668450137,0.3148258636461354,0.45419738658077297,2762.595599417829,1.0002853907533324
"zs[2,12]",-0.13920949257904203,0.0845528869897896,0.31797679064763407,3753.5904341712453,1.0005349577257
"zs[2,13]",-0.5785093855772647,-0.3084001092582015,-0.055909542936542336,4223.705111577443,1.000441077194629
"zs[2,14]",0.4465442156003242,0.6989093904872543,0.9735984050551737,3564.209805930436,0.9996976578152091
"zs[2,15]",-0.25615777613166635,0.017455052120536232,0.3059897365562501,3959.48014558472,0.9999902783175165
"zs[2,16]",-0.6300943654819262,-0.3659082221716041,-0.13028702910115644,3738.9239071472225,0.9998046777698849
"zs[2,17]",-0.47020752268503613,-0.20556594903947928,0.034673241015013206,3475.1937189930914,1.0017750639442753
"zs[2,18]",0.1388278944910016,0.41116720167862947,0.6892415913982325,3221.055253304418,1.0014231621730951
"zs[2,19]",-0.7074369870634376,-0.44928896649889444,-0.2045020171723336,3844.0497483537297,0.9995395942039598
