year,name,lower16,middle,upper84,type
1986,e_rec,0.18617024085153178,0.21198601955821494,0.2295896456173822,elasticity
1986,e_s21,0.18617024085153142,0.2119860195582149,0.22958964561738238,elasticity
1986,e_s32,0.1861702408515315,0.21198601955821494,0.2295896456173821,elasticity
1986,e_s43,0.18617024085153144,0.21198601955821472,0.2295896456173822,elasticity
1986,e_s44,0.08698815302035995,0.1520559217671404,0.26386184061856915,elasticity
1986,lambda,0.9748473845070846,1.0557191213491364,1.1418091215686634,lambda
1986,s_rec,0.07820662786890262,0.09495418378933457,0.11575771700186586,sensitivity
1986,s_s21,0.19119651757636358,0.22146073303530772,0.24638586803500934,sensitivity
1986,s_s32,0.25463554411648986,0.30135983714505243,0.378051171688713,sensitivity
1986,s_s43,0.39288142994538927,0.5049377363640455,0.6900789510910451,sensitivity
1986,s_s44,0.31524111476527006,0.3640419413253553,0.44789638046392677,sensitivity
1987,e_rec,0.1789135170394337,0.20858144966990444,0.22988147492377015,elasticity
1987,e_s21,0.1789135170394333,0.20858144966990455,0.22988147492377042,elasticity
1987,e_s32,0.17891351703943364,0.20858144966990477,0.22988147492377042,elasticity
1987,e_s43,0.1789135170394335,0.20858144966990458,0.2298814749237703,elasticity
1987,e_s44,0.08552602398457568,0.16567420132038188,0.3028846749195241,elasticity
1987,lambda,0.9983833957166005,1.0775565908554654,1.160726231419525,lambda
1987,s_rec,0.07701187349341444,0.0954833081140506,0.11738889200652103,sensitivity
1987,s_s21,0.19140532698961601,0.22409366992433866,0.24919217319262904,sensitivity
1987,s_s32,0.24737818166921902,0.29521429786732634,0.37607961629070097,sensitivity
1987,s_s43,0.38709773527830604,0.4911975311233929,0.6849921509123883,sensitivity
1987,s_s44,0.3141445179884318,0.37425565099028624,0.477163506189643,sensitivity
1988,e_rec,0.17419830398251324,0.20924718391355956,0.22998174275359964,elasticity
1988,e_s21,0.17419830398251301,0.20924718391355968,0.2299817427535994,elasticity
1988,e_s32,0.1741983039825131,0.20924718391355973,0.22998174275359912,elasticity
1988,e_s43,0.1741983039825134,0.20924718391355968,0.2299817427535995,elasticity
1988,e_s44,0.08619766202772772,0.16301126434576144,0.31548913572793047,elasticity
1988,lambda,1.0162226690737828,1.0865623430140778,1.1742630761310546,lambda
1988,s_rec,0.07724801682099448,0.09662598362975572,0.11780621267249462,sensitivity
1988,s_s21,0.19171149022102582,0.22549958486064633,0.25143379997204973,sensitivity
1988,s_s32,0.2366670354926132,0.28769313023369425,0.36582719650425166,sensitivity
1988,s_s43,0.3874784804832841,0.49107466100565084,0.691365434821405,sensitivity
1988,s_s44,0.31464824652079565,0.372258448259321,0.48661685179594755,sensitivity
1989,e_rec,0.16960948651899446,0.2071841308597293,0.2306554035731117,elasticity
1989,e_s21,0.1696094865189945,0.2071841308597296,0.23065540357311165,elasticity
1989,e_s32,0.16960948651899457,0.20718413085972942,0.23065540357311176,elasticity
1989,e_s43,0.1696094865189945,0.20718413085972953,0.2306554035731115,elasticity
1989,e_s44,0.08473309888978837,0.1712634765610822,0.34144995573890047,elasticity
1989,lambda,1.0139002176826257,1.0782768154351718,1.1599069008083978,lambda
1989,s_rec,0.07361810249033085,0.09412873985876102,0.118562764132327,sensitivity
1989,s_s21,0.18157600003659222,0.2227043735820389,0.2523460314643674,sensitivity
1989,s_s32,0.23114482159103955,0.2842649377815367,0.3591831734299169,sensitivity
1989,s_s43,0.3903824824326788,0.5088666349596545,0.7342388026538544,sensitivity
1989,s_s44,0.3135498241673412,0.3784476074208117,0.5060874668041753,sensitivity
1990,e_rec,0.16640703058376094,0.20819278707413463,0.2325655745552352,elasticity
1990,e_s21,0.16640703058376116,0.2081927870741349,0.23256557455523502,elasticity
1990,e_s32,0.16640703058376122,0.20819278707413483,0.23256557455523494,elasticity
1990,e_s43,0.16640703058376122,0.20819278707413486,0.23256557455523527,elasticity
1990,e_s44,0.0739103826822029,0.16722885170346086,0.3468173212601359,elasticity
1990,lambda,1.0089034604156781,1.0695822503365828,1.1552991129333612,lambda
1990,s_rec,0.07216869492906303,0.09372821192442149,0.11785971828073222,sensitivity
1990,s_s21,0.17997048889093178,0.22050551510325542,0.2537635139680785,sensitivity
1990,s_s32,0.2199774390516166,0.2740986956688794,0.33907358575601265,sensitivity
1990,s_s43,0.4028460328542712,0.5405703463505777,0.784147304505475,sensitivity
1990,s_s44,0.3054327870116525,0.3754216387775956,0.5101129909451019,sensitivity
1991,e_rec,0.16367553235124693,0.20902291374547216,0.2337477791249989,elasticity
1991,e_s21,0.16367553235124657,0.20902291374547238,0.2337477791249989,elasticity
1991,e_s32,0.1636755323512468,0.2090229137454722,0.23374777912499875,elasticity
1991,e_s43,0.16367553235124682,0.20902291374547238,0.2337477791249987,elasticity
1991,e_s44,0.07293760450872312,0.16390834501811083,0.36670416063438854,elasticity
1991,lambda,1.0065378134286558,1.070177664760218,1.1557826127422204,lambda
1991,s_rec,0.07240053460926715,0.0925568321790948,0.11828759856757215,sensitivity
1991,s_s21,0.17675517389560444,0.22166090754940762,0.2525182302010171,sensitivity
1991,s_s32,0.21102605493519047,0.26512402424456477,0.32471777759911363,sensitivity
1991,s_s43,0.4270717474945043,0.5688055594239032,0.827945621614756,sensitivity
1991,s_s44,0.3047032033815423,0.37293125876358324,0.5250281204757914,sensitivity
1992,e_rec,0.1616614153283708,0.20906230621065866,0.23423416287123694,elasticity
1992,e_s21,0.16166141532837086,0.2090623062106587,0.23423416287123713,elasticity
1992,e_s32,0.16166141532837078,0.2090623062106587,0.23423416287123705,elasticity
