year,stage,count,sim
2003,third,326.62073890782614,2
2004,third,365.0294971002252,2
2005,third,370.1413227929547,2
2006,third,120.27828294098371,2
2007,third,373.07812887013307,2
2008,third,235.85128433613795,2
2009,third,729.0889017239541,2
2010,third,362.5213792606362,2
2011,third,396.85174422727334,2
2012,third,537.4282037877342,2
2013,third,1337.7708621154063,2
2014,third,331.2458474157592,2
2015,third,775.0285951072088,2
2016,third,710.0026422988312,2
2017,third,583.7473481069935,2
1986,adult,38.28836798876084,2
1987,adult,15.416053917351416,2
1988,adult,18.889205109713654,2
1989,adult,21.500641748680096,2
1990,adult,18.400249264698306,2
1991,adult,28.663498844688014,2
1992,adult,67.83787943319835,2
1993,adult,49.16056963921532,2
1994,adult,30.767120056281254,2
1995,adult,201.29549590404497,2
1996,adult,44.07341238796704,2
1997,adult,133.08574625183087,2
1998,adult,115.05640412885042,2
1999,adult,87.1499009297508,2
2000,adult,41.60108215160061,2
2001,adult,60.22027885046171,2
2002,adult,112.67300570906124,2
2003,adult,136.71224655518458,2
2004,adult,81.52080930271576,2
2005,adult,71.34558004550503,2
2006,adult,104.14925908186557,2
2007,adult,168.4314292167649,2
2008,adult,274.7771628815631,2
2009,adult,275.383500724725,2
2010,adult,461.13585133195284,2
2011,adult,637.7018786541919,2
2012,adult,102.27069379649481,2
2013,adult,294.2567359006593,2
2014,adult,404.331557505108,2
2015,adult,404.1225570482922,2
2016,adult,400.36703895245535,2
2017,adult,370.6585626436951,2
1986,first,103.52983867937132,3
1987,first,86.9103598436126,3
1988,first,58.305678483455445,3
1989,first,101.22908654713828,3
1990,first,52.10593554105801,3
1991,first,62.997447449007964,3
1992,first,34.089950392635075,3
1993,first,184.6865959788718,3
1994,first,83.16155692002326,3
1995,first,200.93844780555122,3
1996,first,515.1660951375618,3
1997,first,614.0029148431288,3
1998,first,167.55150476439994,3
1999,first,121.87027781743319,3
2000,first,900.3503876549609,3
2001,first,47.943134944849234,3
2002,first,384.9807488700749,3
2003,first,298.1414292987658,3
2004,first,496.6286882796606,3
2005,first,122.12284278584661,3
2006,first,1054.8505034727316,3
2007,first,189.0724590465759,3
2008,first,364.14442689288444,3
2009,first,608.4576184493982,3
2010,first,283.66797080237654,3
2011,first,924.9751712778353,3
2012,first,853.5565617658787,3
2013,first,907.3642773218241,3
2014,first,1981.9710569499123,3
2015,first,1008.6561613483819,3
2016,first,3998.966590868567,3
2017,first,652.9883631498559,3
1986,second,17.612600484133953,3
1987,second,109.95051777171832,3
1988,second,158.9729085152716,3
1989,second,36.62599664139903,3
1990,second,65.7999470404835,3
1991,second,134.27980393012248,3
1992,second,252.89065513600903,3
1993,second,145.6262400462626,3
1994,second,118.6350529185816,3
1995,second,42.54505486190769,3
1996,second,149.27995495355546,3
1997,second,231.00547971437118,3
1998,second,33.424013437301234,3
1999,second,584.1434748191541,3
2000,second,99.52226898084749,3
2001,second,275.809152405391,3
2002,second,117.73945391075783,3
2003,second,1156.2792562251566,3
2004,second,146.21696238797188,3
2005,second,775.2521888062626,3
2006,second,1099.3667111232114,3
2007,second,103.5970943797465,3
2008,second,382.8159353611165,3
2009,second,270.23752239349596,3
2010,second,707.3817732462139,3
2011,second,600.7496022094251,3
2012,second,798.8662385390141,3
2013,second,368.74593687952927,3
2014,second,3960.77290630951,3
2015,second,1526.936360215283,3
2016,second,522.1508376454773,3
2017,second,1163.0066495531464,3
1986,third,40.26793946429936,3
1987,third,34.8015829714337,3
1988,third,52.36126840011795,3
1989,third,186.91116389149238,3
1990,third,64.0903406045851,3
1991,third,53.07440850132118,3
1992,third,44.94334453715755,3
1993,third,74.44335630756805,3
1994,third,217.3593259109217,3
1995,third,78.2728425570759,3
1996,third,64.7480560696483,3
1997,third,114.65143662726386,3
1998,third,606.822313051656,3
1999,third,84.11885096312686,3
2000,third,272.2508333951779,3
2001,third,111.895051320286,3
2002,third,415.4232104515054,3
2003,third,207.21612042611224,3
2004,third,143.54033025085604,3
2005,third,78.85706246828629,3
2006,third,252.80111945333852,3
2007,third,630.0522093162615,3
2008,third,304.69471338570645,3
2009,third,219.7121900309915,3
2010,third,410.4236225954618,3
2011,third,254.35499094125413,3
2012,third,381.8707915650578,3
2013,third,770.2699761260682,3
2014,third,573.8026371873513,3
2015,third,663.646599053554,3
2016,third,2841.221033760255,3
2017,third,993.8884773932238,3
1986,adult,51.609106646777626,3
1987,adult,46.098083803616035,3
1988,adult,30.081685682744443,3
1989,adult,51.22144266795464,3
1990,adult,41.01620897529807,3
1991,adult,78.76797910164623,3
1992,adult,39.33046281124093,3
1993,adult,29.504467147027547,3
1994,adult,80.70729334448461,3
1995,adult,43.055156465242845,3
1996,adult,44.39677817070026,3
1997,adult,64.32867157051572,3
1998,adult,87.71316458571572,3
1999,adult,194.85940956781604,3
2000,adult,44.03631268265869,3
2001,adult,104.06969486854162,3
2002,adult,40.66660986310031,3
2003,adult,46.796995305026,3
2004,adult,216.8825942931293,3
2005,adult,210.41232183287866,3
2006,adult,131.1643079707648,3
2007,adult,97.85015845386624,3
2008,adult,103.84497620286658,3
2009,adult,165.6462396899408,3
2010,adult,190.904246650601,3
2011,adult,79.44645075095384,3
2012,adult,611.8515871473937,3
2013,adult,436.44753348651557,3
2014,adult,322.1453503883734,3
2015,adult,321.8245011569845,3
2016,adult,203.65310328460694,3
2017,adult,830.9287874207963,3
1986,first,72.39972905962304,4
1987,first,156.11306498794863,4
1988,first,68.71027111459955,4
1989,first,130.97447596083168,4
1990,first,90.60592915632888,4
1991,first,134.89630827906987,4
1992,first,372.7558702624862,4
1993,first,207.61355043195363,4
1994,first,384.3000393281374,4
1995,first,370.13179195585695,4
1996,first,289.4330013670941,4
1997,first,195.59494542931932,4
1998,first,67.33766989713834,4
1999,first,191.17430317350457,4
2000,first,187.77847134180055,4
2001,first,820.5934473873778,4
2002,first,357.72902572134143,4
2003,first,577.392759909181,4
2004,first,317.8857363184111,4
2005,first,420.6232335044208,4
2006,first,725.0569591435358,4
2007,first,1268.8177707678424,4
2008,first,711.616437774221,4
2009,first,355.17691589512935,4
2010,first,528.2594422061403,4
2011,first,644.4739187894145,4
2012,first,676.4262883406742,4
2013,first,803.866450462078,4
2014,first,1318.2152233109855,4
2015,first,1024.2342134111668,4
2016,first,692.6094639659741,4
2017,first,2683.4256188859003,4
1986,second,21.80546411682187,4
1987,second,23.685778887847402,4
1988,second,83.92753288787908,4
1989,second,59.39136281420661,4
1990,second,29.65768307203959,4
1991,second,88.60969619500214,4
1992,second,75.48397894236462,4
1993,second,82.16145397320852,4
1994,second,49.989320030284816,4
1995,second,106.17285736054458,4
1996,second,239.05762185189198,4
1997,second,156.9577609707617,4
1998,second,469.73517347587745,4
1999,second,142.1788200168212,4
2000,second,166.6879018172425,4
2001,second,183.6803567280968,4
2002,second,179.66352115335778,4
2003,second,99.61379172505808,4
2004,second,260.7689615872981,4
2005,second,299.1168881060448,4
2006,second,479.9200004018124,4
2007,second,95.42861596838851,4
2008,second,286.0431418889565,4
2009,second,629.7971444144148,4
2010,second,997.4245941977001,4
2011,second,352.11495989230184,4
2012,second,483.5273631547716,4
2013,second,2445.524072932421,4
2014,second,553.680417337971,4
2015,second,1467.018237610347,4
2016,second,793.3713117901667,4
2017,second,6557.813426868359,4
1986,third,36.72155070293488,4
1987,third,20.513444784616286,4
1988,third,585.1255850709786,4
1989,third,34.29280286117847,4
1990,third,31.62062003229799,4
1991,third,57.10835797543599,4
1992,third,80.58374235636563,4
1993,third,115.45423301726404,4
1994,third,208.7117568390684,4
1995,third,109.22346828403907,4
1996,third,260.47590541088175,4
1997,third,81.658724245565665,4
1998,third,106.59153761212615,4
1999,third,161.1666998348552,4
2000,third,262.72130702985845,4
2001,third,295.7508574051122,4
2002,third,953.1753602206455,4
2003,third,375.059369538614,4
2004,third,350.9469080612682,4
2005,third,297.1811309669614,4
2006,third,581.7478315220112,4
2007,third,91.21263318969987,4
2008,third,420.9063139763315,4
2009,third,84.1529145574305,4
2010,third,629.7209603990392,4
2011,third,93.90128121954037,4
2012,third,106.74204819209339,4
2013,third,593.2655709509891,4
2014,third,1067.661691751685,4
2015,third,1839.5201972834634,4
2016,third,940.4013846372826,4
2017,third,896.901353310512,4
1986,adult,30.43012660905238,4
1987,adult,56.346269098765646,4
1988,adult,23.829956648814647,4
1989,adult,33.66521917451744,4
1990,adult,61.861542200434954,4
1991,adult,56.79005732823672,4
1992,adult,14.98423066734135,4
1993,adult,83.15192767772483,4
1994,adult,108.61668502122552,4
1995,adult,48.572229915746234,4
1996,adult,95.8724351477394,4
1997,adult,21.287315237595465,4
1998,adult,90.939101313822,4
1999,adult,24.24735880106909,4
2000,adult,152.8771976092004,4
2001,adult,97.02372631370054,4
2002,adult,101.032253272703,4
2003,adult,37.93178363150886,4
2004,adult,560.6071166145553,4
2005,adult,180.26045083596986,4
2006,adult,104.82991798008698,4
2007,adult,206.86987369836734,4
2008,adult,367.953243769582,4
2009,adult,114.00100819593371,4
2010,adult,371.4223172145535,4
2011,adult,399.8149450660389,4
2012,adult,225.90276568802565,4
2013,adult,1087.0401244925088,4
2014,adult,403.5691144643243,4
2015,adult,265.96983537285575,4
2016,adult,212.4637588000785,4
2017,adult,1048.4417063075837,4
1986,first,146.2059104671463,5
1987,first,138.026856182291,5
1988,first,57.90465711423955,5
1989,first,94.07174419078953,5
1990,first,62.81487706062382,5
1991,first,196.0627770778851,5
1992,first,167.48704247538285,5
1993,first,258.72703490529295,5
1994,first,86.81698869223307,5
1995,first,221.4452202581384,5
1996,first,267.196960454237,5
1997,first,79.47546809229004,5
1998,first,493.21921395987465,5
1999,first,167.22186533164603,5
2000,first,563.7670688893365,5
2001,first,78.22734859372144,5
2002,first,558.5942409386473,5
2003,first,257.0467689862636,5
2004,first,1074.227698699744,5
2005,first,230.6255536361809,5
2006,first,639.1731059928906,5
2007,first,1213.328921311327,5
2008,first,553.9188327373364,5
2009,first,375.8449430210923,5
2010,first,901.6093137427623,5
2011,first,423.3362196054074,5
2012,first,982.6846404339047,5
2013,first,2697.982171015152,5
2014,first,951.9129461198818,5
2015,first,1757.3894598471084,5
2016,first,1471.4905131586204,5
2017,first,5190.628834906754,5
1986,second,25.26166873281561,5
1987,second,113.03149229637602,5
1988,second,98.88043136861894,5
1989,second,122.3685396023239,5
1990,second,70.8722420613594,5
1991,second,35.912573865185195,5
1992,second,42.006294216639795,5
1993,second,58.38611054394301,5
1994,second,93.40189257318686,5
1995,second,331.7125037495972,5
1996,second,178.46363049250533,5
1997,second,106.52742346912362,5
1998,second,161.6362892413567,5
1999,second,104.3220584373872,5
2000,second,205.39615097539536,5
2001,second,219.72774491497975,5
2002,second,223.76181156312768,5
2003,second,162.66772605287755,5
2004,second,316.62768586815173,5
2005,second,696.4459140846113,5
2006,second,314.5821172335731,5
2007,second,677.1844920731113,5
2008,second,1146.0670022995157,5
2009,second,278.95434775949656,5
2010,second,897.7345615749288,5
2011,second,416.161154299464,5
2012,second,1274.8814141680716,5
2013,second,2128.2387152161386,5
2014,second,2314.478862283946,5
2015,second,1276.1137152262827,5
2016,second,838.7612769202008,5
2017,second,626.1745641359577,5
1986,third,17.515018616660804,5
1987,third,24.674891669659473,5
1988,third,39.24453087114656,5
1989,third,61.67502899311752,5
1990,third,93.39961377639753,5
1991,third,12.147502099418288,5
1992,third,16.504307424085148,5
1993,third,285.96497803906243,5
1994,third,33.73685525946932,5
1995,third,286.8251074437059,5
1996,third,195.0635552536162,5
1997,third,203.84562139460866,5
1998,third,620.7670519261494,5
1999,third,291.1051511526084,5
2000,third,123.2386263462117,5
2001,third,647.4561622938836,5
2002,third,74.13683054297687,5
2003,third,201.01924518851186,5
2004,third,465.8966901206627,5
2005,third,312.78328519873315,5
2006,third,406.38396659686896,5
2007,third,340.3715986784759,5
2008,third,558.3569258141337,5
2009,third,1362.2305326505048,5
2010,third,685.3627289273189,5
2011,third,426.0082453173697,5
2012,third,260.82776963868326,5
2013,third,350.91746545828784,5
2014,third,649.0549444265143,5
2015,third,489.4456869766329,5
2016,third,208.89301497475077,5
2017,third,2233.818470578602,5
1986,adult,30.565203228539694,5
1987,adult,56.34716335798785,5
1988,adult,17.34496234333005,5
1989,adult,56.102528458339215,5
1990,adult,70.35568294871885,5
1991,adult,45.60858712842447,5
1992,adult,11.722495703250333,5
1993,adult,59.93445520124697,5
1994,adult,54.46349958112208,5
1995,adult,36.06251564305989,5
1996,adult,93.51005995650812,5
1997,adult,19.725453312048906,5
1998,adult,53.309504949956455,5
1999,adult,42.15211166045906,5
2000,adult,35.826710120425716,5
2001,adult,101.82427959835955,5
2002,adult,69.47979091933873,5
2003,adult,106.19556811780353,5
2004,adult,117.30556387676093,5
2005,adult,154.56321466471505,5
2006,adult,112.40638552303483,5
2007,adult,455.55203126900875,5
2008,adult,240.1644294542046,5
2009,adult,635.6228061546817,5
2010,adult,92.0403904188682,5
2011,adult,140.88472760275687,5
2012,adult,55.76110524645316,5
2013,adult,445.2783319434898,5
2014,adult,1113.0026687490672,5
2015,adult,238.80317865399348,5
2016,adult,559.5385224137201,5
2017,adult,404.1127393363328,5
1986,first,116.2047519728661,6
1987,first,92.13206068604707,6
1988,first,41.201059702736245,6
1989,first,65.34562602049415,6
1990,first,104.8909062325354,6
1991,first,67.06778305478845,6
1992,first,74.79847605564295,6
1993,first,176.65850854878445,6
1994,first,70.60746691237023,6
1995,first,64.52733276056571,6
1996,first,136.79923212471945,6
1997,first,213.66941056301022,6
1998,first,80.87535824277249,6
1999,first,333.02261657336174,6
2000,first,967.477026343272,6
2001,first,969.4309798110327,6
2002,first,523.9989589995112,6
2003,first,137.9092949274593,6
2004,first,235.53243033186888,6
2005,first,655.0772543749179,6
2006,first,696.5715417703102,6
2007,first,296.8201072422182,6
2008,first,1150.5957179335453,6
2009,first,791.0244136547539,6
2010,first,691.6131966754592,6
2011,first,777.7601108587511,6
2012,first,322.3999326784853,6
2013,first,823.0150826900694,6
2014,first,770.3823778492499,6
2015,first,1055.8748292488588,6
2016,first,1953.1949563420856,6
2017,first,2107.3986945087327,6
1986,second,14.206157648766041,6
1987,second,25.976622924264824,6
1988,second,169.5684620295042,6
1989,second,287.5383400457658,6
1990,second,122.59142635282322,6
1991,second,163.6838351247067,6
1992,second,504.81441139928086,6
1993,second,51.043372651130625,6
1994,second,177.80300210176574,6
1995,second,248.45212423900867,6
1996,second,396.64360916828207,6
1997,second,233.50551970368608,6
1998,second,300.6735752938994,6
1999,second,132.75597158128195,6
2000,second,150.819200054359,6
2001,second,236.89019980971395,6
2002,second,763.511257366818,6
2003,second,138.10446683377194,6
2004,second,315.3922099730538,6
2005,second,1002.9770944026632,6
2006,second,687.3163302010676,6
2007,second,534.6200248248377,6
2008,second,156.39989838867322,6
2009,second,571.4056183276372,6
2010,second,1097.7882885643648,6
2011,second,3469.542067003627,6
2012,second,596.9107451792253,6
2013,second,405.0727145254775,6
2014,second,379.6670932390231,6
2015,second,852.7222310098387,6
2016,second,602.1837417432889,6
2017,second,1968.4150598803822,6
1986,third,18.13748000823878,6
1987,third,63.26558355883099,6
1988,third,38.89225773910168,6
1989,third,79.90504072871195,6
1990,third,75.45045933246676,6
1991,third,104.1592577799173,6
1992,third,82.66894783456935,6
1993,third,799.0105818811164,6
1994,third,230.94835139965937,6
1995,third,76.30073713344484,6
1996,third,90.94363728968652,6
1997,third,137.62618169946035,6
1998,third,237.71885144671566,6
1999,third,1447.4637034126467,6
2000,third,110.57906355634707,6
2001,third,392.0868235201705,6
2002,third,450.4242384792761,6
2003,third,234.64822324455136,6
2004,third,575.5104139773067,6
2005,third,487.83793102872005,6
2006,third,492.4088471534261,6
2007,third,423.9863504958225,6
2008,third,274.9893009052024,6
2009,third,1105.8203316570964,6
2010,third,693.6728040907639,6
2011,third,255.53916124507109,6
2012,third,1096.084813406112,6
2013,third,706.786246050157,6
2014,third,542.6168600437231,6
2015,third,592.191508992643,6
2016,third,384.97562481174987,6
2017,third,596.6659169259889,6
1986,adult,22.218777472176598,6
1987,adult,23.646789620644945,6
1988,adult,18.3619514511668,6
1989,adult,26.74961908090351,6
1990,adult,49.55164949585439,6
1991,adult,42.6432193866435,6
1992,adult,29.662175321639047,6
1993,adult,54.84410976064033,6
1994,adult,134.69064424765983,6
1995,adult,54.12513109854872,6
1996,adult,29.826848621399545,6
1997,adult,94.75977309383293,6
1998,adult,166.8565138124508,6
1999,adult,104.8042522373761,6
2000,adult,167.68983586382046,6
2001,adult,92.58476304409457,6
2002,adult,159.02107009316092,6
2003,adult,187.81537491627992,6
2004,adult,100.9244243965856,6
2005,adult,93.76927072163318,6
2006,adult,55.74007501102478,6
2007,adult,452.8782428127821,6
2008,adult,240.57845823934449,6
2009,adult,487.96450432197287,6
2010,adult,801.473469438833,6
2011,adult,116.59046409958341,6
2012,adult,364.01316676099907,6
2013,adult,194.16512244286005,6
2014,adult,657.68738072826,6
2015,adult,160.52002014729635,6
2016,adult,769.3129047618413,6
2017,adult,249.29027973088674,6
1986,first,43.251372307440505,7
1987,first,153.3464534608391,7
1988,first,44.94250827093399,7
1989,first,46.2915703805331,7
1990,first,62.631416509420625,7
1991,first,63.373482808503056,7
1992,first,115.72678365731988,7
1993,first,111.21110688439273,7
1994,first,730.4630476305928,7
1995,first,155.54424341405365,7
1996,first,137.17119050879577,7
1997,first,92.15217807621424,7
1998,first,452.79570024474543,7
1999,first,202.59980608232922,7
2000,first,294.1002880505175,7
2001,first,718.1147770386261,7
2002,first,378.09588968433235,7
2003,first,173.68490828450004,7
2004,first,588.1081679939387,7
2005,first,116.50573855421544,7
2006,first,383.8564961794763,7
2007,first,538.3090678209533,7
2008,first,319.29053283662813,7
2009,first,730.2321660161064,7
2010,first,709.0981582563703,7
2011,first,873.4331685205508,7
2012,first,305.4793410861888,7
2013,first,783.7249086752591,7
2014,first,3937.395880184876,7
2015,first,1135.3529102683021,7
2016,first,3722.0675161352046,7
2017,first,2110.9890130910235,7
1986,second,18.595917817179043,7
1987,second,160.64316397314187,7
1988,second,163.89483756154368,7
1989,second,42.53889783786468,7
1990,second,158.9302233761627,7
1991,second,76.42172488198608,7
1992,second,102.11596771696438,7
1993,second,154.18770864234617,7
1994,second,86.54020035851104,7
1995,second,79.52996663959969,7
1996,second,66.94150917105007,7
1997,second,81.77361883992488,7
1998,second,114.07656924555685,7
1999,second,202.8413064030352,7
2000,second,362.3333602163201,7
2001,second,793.6136172923847,7
2002,second,117.32953774590706,7
2003,second,301.90907461711964,7
2004,second,97.26927459167294,7
2005,second,219.5680651537713,7
2006,second,491.5948454120375,7
2007,second,1084.9567117830106,7
2008,second,181.99108968522137,7
2009,second,979.5729367849018,7
2010,second,997.1611657696856,7
2011,second,505.12305626511545,7
2012,second,641.3357763582068,7
2013,second,1452.9521523778776,7
2014,second,724.0277863928467,7
2015,second,762.7929833485734,7
2016,second,773.4327104245083,7
2017,second,4016.0467624597063,7
1986,third,8.437520824981307,7
1987,third,14.760864532831281,7
1988,third,16.679566117811056,7
1989,third,54.79659220222019,7
1990,third,53.117208266031746,7
1991,third,81.03451276930373,7
1992,third,26.90300104604119,7
1993,third,39.30519402105864,7
1994,third,258.88120475142915,7
1995,third,33.98623522153293,7
1996,third,111.46257785244833,7
1997,third,102.85816474821544,7
1998,third,196.9150560100971,7
1999,third,313.5244010824159,7
2000,third,176.2216954943343,7
2001,third,187.62232621435192,7
2002,third,541.945162351522,7
2003,third,113.30405905649016,7
2004,third,317.0741022931102,7
2005,third,409.98375622042926,7
2006,third,661.192101651244,7
2007,third,188.97443533975272,7
2008,third,536.6521238129177,7
2009,third,538.6069215579026,7
2010,third,362.2142858733553,7
2011,third,358.75019876407845,7
2012,third,825.0791785115496,7
2013,third,427.7534459301284,7
2014,third,1043.2107305200275,7
2015,third,694.9946269715606,7
2016,third,274.1257200880503,7
2017,third,457.09464945052,7
1986,adult,92.04668995729895,7
1987,adult,38.792499434782215,7
1988,adult,9.670694653092328,7
1989,adult,41.01132622846663,7
1990,adult,22.46721746116323,7
1991,adult,101.45891635842956,7
1992,adult,27.69729500030839,7
1993,adult,13.44455824840804,7
1994,adult,73.785776616354255,7
1995,adult,54.972799838547246,7
1996,adult,54.97917633987799,7
1997,adult,102.96380216021143,7
1998,adult,168.3380415498667,7
1999,adult,95.57812039732856,7
2000,adult,79.23678916823008,7
2001,adult,216.99795079908523,7
2002,adult,116.27249125467786,7
2003,adult,131.81050600338796,7
2004,adult,16.37706552008938,7
2005,adult,163.02092386086676,7
2006,adult,47.587972436011164,7
2007,adult,63.294483494639415,7
2008,adult,552.0528483800223,7
2009,adult,406.69531542416655,7
2010,adult,231.13146020874711,7
2011,adult,195.6340121539152,7
2012,adult,321.48460657000396,7
2013,adult,763.8074123437835,7
2014,adult,183.6039071023955,7
2015,adult,641.1452360831258,7
2016,adult,741.9099851184465,7
2017,adult,171.6831596783605,7
1986,first,45.20733240236336,8
1987,first,172.19367827386463,8
1988,first,144.40328962864024,8
1989,first,60.11541824493921,8
1990,first,67.49196428917955,8
1991,first,211.84888562443894,8
1992,first,174.1982388356063,8
1993,first,277.8383100560959,8
1994,first,153.8545954024295,8
1995,first,241.70931382998728,8
1996,first,273.1018232511714,8
1997,first,317.74252773001587,8
1998,first,169.85389925557982,8
1999,first,184.33429336969468,8
2000,first,172.0517359904725,8
2001,first,253.9148308961907,8
2002,first,565.80467594514,8
2003,first,322.31418857390975,8
