name,lower16,middle,upper84,Rhat_max,div,sim
sig_obs,0.1013857934615601,0.11313111283018631,0.12282749359115977,1.0082393002058285,0.004,16
sig_obs_sd,0.615647529553324,0.6804140672071441,0.7453397220261562,1.0082393002058285,0.004,16
sig_phi,0.47580957471163243,0.7414877784186736,1.163053967706029,1.0082393002058285,0.004,16
sig_rho,0.5787303236021355,0.7375353331487343,0.9154049962957551,1.0082393002058285,0.004,16
sig_obs,0.21175032664199328,0.23060704609552563,0.25179597032124335,1.0271492313894557,0,17
sig_obs_sd,0.5226910685598037,0.5722814029715616,0.621869966155461,1.0271492313894557,0,17
sig_phi,-0.010554035109447085,0.047197541539785975,0.2625305571844316,1.0271492313894557,0,17
sig_rho,0.959826224939754,1.149214393020331,1.351930812972342,1.0271492313894557,0,17
sig_obs,0.196411313202493,0.2192478057496988,0.24080044438586617,1.0036862968325602,0.004,18
sig_obs_sd,0.5623413194571586,0.6271337648913327,0.6889821634287745,1.0036862968325602,0.004,18
sig_phi,0.006577005941406681,0.15870599526821352,0.46372472960517674,1.0036862968325602,0.004,18
sig_rho,0.651691901682353,0.844032650282257,1.0395999240886638,1.0036862968325602,0.004,18
sig_obs,0.21697110556849186,0.24550316443359266,0.260048094535946,1.0779886131231482,0.114,19
sig_obs_sd,0.6071170394127178,0.6868333604399989,0.7277165527859428,1.0779886131231482,0.114,19
sig_phi,0.6182210370330123,1.0598104811407913,1.9492428088122022,1.0779886131231482,0.114,19
sig_rho,0.5679256672778981,0.69232149480701,0.9130272233214567,1.0779886131231482,0.114,19
sig_obs,0.23946024477961642,0.26111182524289467,0.2922197960223686,1.0256093145700393,0.006,20
sig_obs_sd,0.6684928721838729,0.7289396374496961,0.8157825055515495,1.0256093145700393,0.006,20
sig_phi,0.131540596273382,0.26554175713726436,0.44155073982786475,1.0256093145700393,0.006,20
sig_rho,0.5780587769452729,0.8148417615088774,1.0436419773139736,1.0256093145700393,0.006,20
sig_obs,0.14353011868221127,0.15395641379120634,0.17208695954959122,1.0019656361687275,0,21
sig_obs_sd,0.6701156047905701,0.7255627415492072,0.8036659446075707,1.0019656361687275,0,21
sig_phi,0.33956037310675735,0.6295681459145253,1.2015989070126434,1.0019656361687275,0,21
sig_rho,0.5519325953793293,0.6443201935895715,0.8775021579287902,1.0019656361687275,0,21
sig_obs,0.12509593956368847,0.13949840504456235,0.15120041733541628,1.0036369054246372,0.004,22
sig_obs_sd,0.6213909839765581,0.6886697826503042,0.7519937553415467,1.0036369054246372,0.004,22
sig_phi,0.28787899046570115,0.4371831676101986,0.6148136551479045,1.0036369054246372,0.004,22
sig_rho,0.33158478068570646,0.49541520422436747,0.6553962344228693,1.0036369054246372,0.004,22
sig_obs,0.23026873703468426,0.25205848923996776,0.279634057913563,0.9984518889221351,0,23
sig_obs_sd,0.5324583993529258,0.5830735227121083,0.6480371872005538,0.9984518889221351,0,23
sig_phi,0.7032699943373971,0.9892745797826726,1.5216029115968668,0.9984518889221351,0,23
sig_rho,0.8596195167922283,1.0318773660329223,1.2066479150146219,0.9984518889221351,0,23
sig_obs,0.1961967678011568,0.21850374161888814,0.24167929439864913,1.0256274869963131,0.006,24
sig_obs_sd,0.6252310302191971,0.6908293787518511,0.7701523822464023,1.0256274869963131,0.006,24
sig_phi,0.33271917466147033,0.543119178108079,0.7628772292449036,1.0256274869963131,0.006,24
sig_rho,0.8729992826701383,1.0754445487012512,1.323633115786061,1.0256274869963131,0.006,24
sig_obs,0.23869478499249416,0.2636619309964147,0.28896172575631074,1.0112474704697565,0.002,25
sig_obs_sd,0.671393869923596,0.7406564114831916,0.8127175579385927,1.0112474704697565,0.002,25
sig_phi,0.11196225154663564,0.44093010595209536,1.4535631299866474,1.0112474704697565,0.002,25
sig_rho,0.6133183560405188,0.7017474983855639,0.9107581809336426,1.0112474704697565,0.002,25
sig_obs,0.18144582738852183,0.19849668162268713,0.21729364470055273,1.0589671613518497,0.004,26
sig_obs_sd,0.5204750256534022,0.5698634702490486,0.6231544645256645,1.0589671613518497,0.004,26
sig_phi,0.011544058764726658,0.3605072613750733,0.8526745506050168,1.0589671613518497,0.004,26
sig_rho,0.7161243933669544,0.8739331068880792,1.0447203969691774,1.0589671613518497,0.004,26
sig_obs,0.1762478263479602,0.1884862793313571,0.21866675391432436,1.0113644788927885,0,27
sig_obs_sd,0.6377555039394248,0.694627895640938,0.791224198594668,1.0113644788927885,0,27
sig_phi,0.7328902851407542,0.9503257736327402,1.2742378448916822,1.0113644788927885,0,27
sig_rho,0.4666966438806893,0.6731107019563131,0.9034076953756193,1.0113644788927885,0,27
sig_obs,0.2624342569836994,0.28490988263521855,0.3315331314690645,1.0388441462480356,0.006,28
sig_obs_sd,0.6352209249169684,0.6943239963492847,0.803101138961535,1.0388441462480356,0.006,28
sig_phi,0.3174255946099507,0.5921705320515835,1.0891983739140534,1.0388441462480356,0.006,28
sig_rho,0.4119639437464784,0.607817649711804,0.8176321228112362,1.0388441462480356,0.006,28
sig_obs,0.23794478238005645,0.2643588747986145,0.2958925611078379,1.0027285415905824,0,29
sig_obs_sd,0.5729663845094941,0.636106815749159,0.7124820869600325,1.0027285415905824,0,29
sig_phi,0.5305134708687201,0.7352606241258776,1.130524098422945,1.0027285415905824,0,29
sig_rho,0.38462879183310733,0.6716859964908115,0.7987665884371397,1.0027285415905824,0,29
sig_obs,0.24689299594201583,0.2921887304957392,0.32358115247045593,1.039868990031791,0.008,30
sig_obs_sd,0.46787419597896757,0.553527557792793,0.613170650542464,1.039868990031791,0.008,30
sig_phi,0.678613175162318,1.2344062352314158,1.658829986755826,1.039868990031791,0.008,30
sig_rho,0.8676823032591183,1.0433969776552916,1.2707349689515246,1.039868990031791,0.008,30
sig_obs,0.2313894832527988,0.26984941502726,0.29351035844843515,1.0012382798436514,0,31
sig_obs_sd,0.5328226678814767,0.6156830207004744,0.6765468218070994,1.0012382798436514,0,31
sig_phi,0.36152972432899244,0.5871800728936689,1.100641196406358,1.0012382798436514,0,31
sig_rho,0.7300265238468551,0.9145260641184676,1.091535884450664,1.0012382798436514,0,31
sig_obs,0.11241507138012594,0.12559934472465936,0.13968795168871373,1.0223130511176415,0,32
sig_obs_sd,0.4618495347306755,0.5166034607567677,0.5731722699067916,1.0223130511176415,0,32
sig_phi,0.2527915112025937,0.38340859839340946,0.6180401980792486,1.0223130511176415,0,32
sig_rho,0.9225379263913437,1.077384347112059,1.2952090896405843,1.0223130511176415,0,32
sig_obs,0.41397383049638514,0.45656920786083166,0.49743215189971524,1.0095837288115832,0,33
sig_obs_sd,0.5613867058624868,0.6187108301694945,0.674528120632233,1.0095837288115832,0,33
sig_phi,-0.00232184031552891,0.04873148111504935,0.2269518228358497,1.0095837288115832,0,33
sig_rho,0.644305952952559,0.8043803709540792,0.9676277894351045,1.0095837288115832,0,33
sig_obs,0.47499249639352364,0.5245366414738231,0.5825244189204225,1.0050704418275074,0.002,34
sig_obs_sd,0.5747756391146105,0.6348044513131506,0.7050546241917242,1.0050704418275074,0.002,34
sig_phi,0.3260071767482469,0.6826612171753944,1.3585265196727188,1.0050704418275074,0.002,34
sig_rho,0.5244091363452617,0.75818876684102,0.9363111141987426,1.0050704418275074,0.002,34
sig_obs,0.16518446633304643,0.1897416975564638,0.20710366907761923,1.03513631092287,0.002,35
sig_obs_sd,0.5659463472382261,0.6510033028669157,0.709631372111939,1.03513631092287,0.002,35
sig_phi,0.03242298782441837,0.3358654095558909,0.9635333494822398,1.03513631092287,0.002,35
sig_rho,0.7134294285678192,0.818786672470427,1.0292418131293226,1.03513631092287,0.002,35
sig_obs,0.21744326284689047,0.23077279294786984,0.2572713218731744,1.0009864623233582,0,36
sig_obs_sd,0.6553014200330375,0.6974652638892538,0.7754976273935874,1.0009864623233582,0,36
sig_phi,-0.0017825204152723052,0.06244689316151032,0.22774340703677157,1.0009864623233582,0,36
sig_rho,0.7021035881062412,0.8684081834133291,1.0802313930703644,1.0009864623233582,0,36
sig_obs,0.22328527211392715,0.2485091551722108,0.2746959124129631,1.0017113321076767,0.026,37
sig_obs_sd,0.49069357905518646,0.5471336346966106,0.6037619529043762,1.0017113321076767,0.026,37
sig_phi,-0.08297683239822676,0.5930943987732477,3.0487325217236165,1.0017113321076767,0.026,37
sig_rho,0.5636459213193636,0.684792130261925,0.8519745297437128,1.0017113321076767,0.026,37
sig_obs,0.5155377628960722,0.5785812260634103,0.6420074619991633,1.0064343916256384,0.006,38
sig_obs_sd,0.5227592017282253,0.5866197271015031,0.6510582851491774,1.0064343916256384,0.006,38
sig_phi,0.6113499739779369,1.0730037063490616,1.808507156681744,1.0064343916256384,0.006,38
sig_rho,0.3299319698472035,0.47247480713683343,0.6544134562990914,1.0064343916256384,0.006,38
sig_obs,0.3109129472163878,0.3438079668158337,0.3772799403061092,1.0019610067943865,0.002,39
sig_obs_sd,0.5232331975437389,0.5792318189661847,0.6347775957062585,1.0019610067943865,0.002,39
sig_phi,0.2409251390610656,0.43813475684637504,0.9353953902329013,1.0019610067943865,0.002,39
sig_rho,0.722536445361071,0.8216577864010148,1.0533190638667411,1.0019610067943865,0.002,39
sig_obs,0.3731426418614708,0.4103256757585503,0.4683922802960688,1.004462940908781,0,40
sig_obs_sd,0.42587694473735077,0.4689428300387606,0.5345898178705255,1.004462940908781,0,40
sig_phi,0.19166615862625955,0.7756193339990218,2.877772647398893,1.004462940908781,0,40
sig_rho,0.6745582165147199,0.8053781116186015,1.0113491421561245,1.004462940908781,0,40
sig_obs,0.314506269272014,0.35921158038325973,0.39678263464488533,1.0304211427248082,0.002,41
sig_obs_sd,0.5121467700701553,0.5842390329008178,0.6464320385912619,1.0304211427248082,0.002,41
sig_phi,0.3791985568420373,0.7806427823592893,1.301052627762507,1.0304211427248082,0.002,41
sig_rho,0.6849929019485068,0.8792968389058539,1.0949588842653308,1.0304211427248082,0.002,41
sig_obs,0.13994537262805773,0.15378548081495513,0.17020387527513506,1.0052775371476192,0,42
sig_obs_sd,0.45550008497531136,0.5011219731450859,0.5531407258493659,1.0052775371476192,0,42
sig_phi,0.2964695621664637,0.6188677491685701,0.7591615183073778,1.0052775371476192,0,42
sig_rho,0.5677380311195426,0.7341038592781366,0.8057699756897112,1.0052775371476192,0,42
sig_obs,0.24752659734065258,0.2727797050422268,0.2977470868748325,1.024296849497314,0,43
sig_obs_sd,0.5612256657881146,0.6190222579568038,0.6749814639314029,1.024296849497314,0,43
sig_phi,0.7114931595208044,0.9931292551535211,1.4409812765455954,1.024296849497314,0,43
sig_rho,0.4490732349657502,0.5989469301645772,0.7534422622852085,1.024296849497314,0,43
sig_obs,0.3098765874890511,0.34265167137931507,0.37532955546307595,1.0310000577244103,0,44
sig_obs_sd,0.6455695547219327,0.7135525120249271,0.7818496224737012,1.0310000577244103,0,44
sig_phi,0.3417251166792836,0.5522481292584933,0.8582769935421283,1.0310000577244103,0,44
sig_rho,0.7788951809045723,0.8857404982925294,1.081945686752284,1.0310000577244103,0,44
sig_obs,0.08156683350519574,0.089498832231004,0.0976062111757669,1.0111989147604408,0.008,45
sig_obs_sd,0.5449278562388321,0.600449408601927,0.6530697672781239,1.0111989147604408,0.008,45
sig_phi,0.41702805217598465,0.6635851663849237,0.8685988531488577,1.0111989147604408,0.008,45
sig_rho,0.8311314281691725,0.9765606483200775,1.1417951576620267,1.0111989147604408,0.008,45
sig_obs,0.3923835230092797,0.4355246105935924,0.47950761829422933,1.0059500096025862,0.006,46
sig_obs_sd,0.698466769406732,0.774174264579321,0.85313931169528,1.0059500096025862,0.006,46
sig_phi,0.10221627025669323,0.39543057395508924,0.8979343690093619,1.0059500096025862,0.006,46
sig_rho,0.11987544796556039,0.40401786506073045,0.6059817249671613,1.0059500096025862,0.006,46
sig_obs,0.25768120980027676,0.2866683554147963,0.31622729015794376,1.0088546031980605,0.004,47
sig_obs_sd,0.47291285094114577,0.5267080692496434,0.5805353327152556,1.0088546031980605,0.004,47
sig_phi,0.5966104878114894,0.98598521397259975,1.4180193410286643,1.0088546031980605,0.004,47
sig_rho,0.6587614119208486,0.8478698777472826,1.007424920949332,1.0088546031980605,0.004,47
sig_obs,0.34225360622138246,0.37826109664654906,0.4171826025770707,1.036202585053268,0,48
sig_obs_sd,0.6682953676635669,0.7389798370489112,0.814641471685183,1.036202585053268,0,48
sig_phi,0.45661451379267237,0.6805499126492194,0.9502007489680673,1.036202585053268,0,48
sig_rho,0.5107781131488922,0.6567369972260029,0.8824301202765523,1.036202585053268,0,48
sig_obs,0.32988758489232356,0.38401006829164736,0.4142886213194071,1.02813083193428,0,49
sig_obs_sd,0.6508992966381364,0.7522268115438289,0.8174386318730317,1.02813083193428,0,49
sig_phi,0.17403448559981774,0.4848302899547515,0.9496016188982276,1.02813083193428,0,49
sig_rho,0.479644848930569,0.6981116621217174,0.8896239245853,1.02813083193428,0,49
sig_obs,0.45861516724002027,0.5035270066299226,0.5795653378665909,1.0822876643458752,0.002,50
sig_obs_sd,0.6274832411168787,0.6899783419383185,0.7934727346835444,1.0822876643458752,0.002,50
sig_phi,0.17506685019969992,0.6121092268557776,1.186965706302759,1.0822876643458752,0.002,50
sig_rho,0.6275704729489036,0.7994975598933897,0.9776052408619632,1.0822876643458752,0.002,50
sig_obs,0.39406531058679073,0.44381322027025566,0.504732881049858,1.0060474647967097,0,51
sig_obs_sd,0.5722879100576076,0.6441863382467397,0.7323913182514041,1.0060474647967097,0,51
sig_phi,0.20460582018606313,0.3600808538670699,0.7143260544575741,1.0060474647967097,0,51
sig_rho,0.24958502782907974,0.5288182502405774,0.6981812400032006,1.0060474647967097,0,51
sig_obs,0.2518930556084689,0.2742815906232885,0.30445986237954636,1.0148932269875828,0.03,52
sig_obs_sd,0.6542034315431211,0.7132904865315808,0.7905146956319022,1.0148932269875828,0.03,52
sig_phi,-0.00729084236011928,0.07750892093080233,0.3157652652401725,1.0148932269875828,0.03,52
sig_rho,0.7228402901630544,0.8606632992170556,1.1136988468618536,1.0148932269875828,0.03,52
sig_obs,0.4853375150632731,0.5485680157131405,0.6021376867516725,1.0058321264594938,0.01,53
sig_obs_sd,0.6475287008087507,0.7308987481228788,0.8029176125876202,1.0058321264594938,0.01,53
sig_phi,0.5939318150872136,1.1608212331585948,2.435044064849568,1.0058321264594938,0.01,53
sig_rho,0.40343450522594354,0.6500360932713989,0.8240587081093491,1.0058321264594938,0.01,53
sig_obs,0.10652056174842685,0.12054171623749008,0.13207410953376492,1.0089471058918815,0.002,54
sig_obs_sd,0.6609149759304389,0.7464212743006902,0.8175759928427186,1.0089471058918815,0.002,54
sig_phi,0.45148390616826617,0.670851883016165,0.9103223763146541,1.0089471058918815,0.002,54
sig_rho,0.4673034552672514,0.662128652076479,0.8574027209430177,1.0089471058918815,0.002,54
sig_obs,0.19878325789866114,0.21749731013329432,0.24352089532604798,1.0377270596995085,0,55
sig_obs_sd,0.4781188814810772,0.5245620050395653,0.5855127002950143,1.0377270596995085,0,55
sig_phi,0.22196761768362497,0.40664880705051465,0.6504863723655678,1.0377270596995085,0,55
sig_rho,0.9837991320988048,1.1819755636912235,1.381077939648106,1.0377270596995085,0,55
sig_obs,0.22697569058496764,0.25541711967608327,0.296195630619638,1.0221618358407456,0,56
sig_obs_sd,0.47229841846115816,0.532697605152781,0.6165164318341059,1.0221618358407456,0,56
sig_phi,0.7974683163224856,1.0709975836711019,1.4857141021036266,1.0221618358407456,0,56
sig_rho,0.7498128884715612,0.967210761918819,1.2008611935930604,1.0221618358407456,0,56
sig_obs,0.24609674674304258,0.27197795752524767,0.2960712124588082,1.0279848688772482,0,57
sig_obs_sd,0.5865035246613249,0.6471410306538311,0.7050825719300947,1.0279848688772482,0,57
sig_phi,0.0788786424746441,0.3620103287363494,0.8201099433180472,1.0279848688772482,0,57
sig_rho,0.7456640203600077,0.8751959657640713,1.0893836739912268,1.0279848688772482,0,57
sig_obs,0.3139958119904012,0.3547555549114375,0.394758386564211,1.0438662057304415,0.008,58
sig_obs_sd,0.5232218229455522,0.59043273997946,0.6577186357673044,1.0438662057304415,0.008,58
sig_phi,0.3243623934183626,0.6672571851875272,1.0625686388327371,1.0438662057304415,0.008,58
sig_rho,0.582354492183525,0.7128151532092364,0.8712319735153626,1.0438662057304415,0.008,58
sig_obs,0.2644630850806706,0.293143852272304,0.3210237789092545,1.069784573490737,0.004,59
sig_obs_sd,0.6155193092257341,0.6814476106536318,0.7469024263631753,1.069784573490737,0.004,59
sig_phi,-0.05136132807067552,0.19333000465579953,0.7606842359940562,1.069784573490737,0.004,59
sig_rho,0.7110465977323334,0.9195318204865877,1.0793943860170792,1.069784573490737,0.004,59
sig_obs,0.4059090564036901,0.45323539964537585,0.511588934347194,1.0185106412009859,0.002,60
sig_obs_sd,0.5468862803513459,0.6106429302113688,0.6890329257081381,1.0185106412009859,0.002,60
sig_phi,0.6743655414777441,1.9013835537835833,3.6913641687673344,1.0185106412009859,0.002,60
sig_rho,0.5466597828019621,0.7499837175859736,0.9716816058151893,1.0185106412009859,0.002,60
sig_obs,0.2666330679395218,0.29163598956611925,0.32999096703696684,1.0164300118591973,0,61
sig_obs_sd,0.5127568129901747,0.5623023460239613,0.6347236638364945,1.0164300118591973,0,61
sig_phi,0.12214428005892318,0.19913114404882004,0.4153469009387531,1.0164300118591973,0,61
sig_rho,0.7102406572934259,0.8723295058053289,1.0558276665748934,1.0164300118591973,0,61
sig_obs,0.5235761001572695,0.5802990545583891,0.6362896227579118,1.0001684177856178,0.008,62
sig_obs_sd,0.6160546187540823,0.6814722398280699,0.7482713163847123,1.0001684177856178,0.008,62
sig_phi,0.6954786811996615,1.2845426353782605,2.5400236217499783,1.0001684177856178,0.008,62
sig_rho,0.11907871472772137,0.2675226871159089,0.49507164015493843,1.0001684177856178,0.008,62
sig_obs,0.1378578958333328,0.15198107625980947,0.16721473408654558,1.0022635057366613,0,63
sig_obs_sd,0.6580304782782515,0.7246430558659509,0.7983945567980055,1.0022635057366613,0,63
sig_phi,0.26078612673963064,0.4291322858626737,0.7711825449318759,1.0022635057366613,0,63
sig_rho,0.843458111793811,1.0283971705833066,1.2442804252772541,1.0022635057366613,0,63
sig_obs,0.11343037725301491,0.12376871769884318,0.13230465135800643,1.003024265183524,0.006,64
sig_obs_sd,0.7491956309394918,0.8113112778442076,0.8735803463212924,1.003024265183524,0.006,64
sig_phi,0.5061256624124565,0.8075523008283717,1.0877073948498157,1.003024265183524,0.006,64
sig_rho,0.5129128751616975,0.7242140971300837,0.861802886426563,1.003024265183524,0.006,64
sig_obs,0.3999860631414043,0.43625927127561426,0.4794190423107928,1.0152352537752258,0,65
sig_obs_sd,0.5451626481520208,0.5957292823788365,0.6536166341913155,1.0152352537752258,0,65
sig_phi,0.32168122415761663,0.8681984858660814,1.7861620206940025,1.0152352537752258,0,65
sig_rho,0.745726513541086,0.8865664980313734,1.0666546008546867,1.0152352537752258,0,65
sig_obs,0.42571202037864037,0.4632772466334736,0.5143691101560028,1.0296904052493656,0.006,66
sig_obs_sd,0.5385810784572853,0.5864515522834611,0.6507747039426844,1.0296904052493656,0.006,66
sig_phi,0.2858511546286148,1.638486865067037,3.8720100162108286,1.0296904052493656,0.006,66
sig_rho,0.5544653797716951,0.7490553329175227,0.94663781018105,1.0296904052493656,0.006,66
sig_obs,0.2904337677407037,0.32105539465549826,0.3542705227952948,1.0025104452256646,0.004,67
sig_obs_sd,0.5743006790875017,0.6346571748270429,0.7004252656911001,1.0025104452256646,0.004,67
sig_phi,0.050925691493763255,0.35882174589434573,1.093443925825158,1.0025104452256646,0.004,67
sig_rho,0.49555378300354636,0.7084334482870823,0.8576317310381449,1.0025104452256646,0.004,67
sig_obs,0.43391640867867187,0.4768106734516685,0.5348206287488139,1.0045486647502948,0.01,68
sig_obs_sd,0.6525821740736572,0.7182134645080367,0.8044074377828834,1.0045486647502948,0.01,68
sig_phi,0.03733018007447014,0.34151523673206985,1.0027385645081797,1.0045486647502948,0.01,68
sig_rho,0.4611041947077286,0.6183607141072438,0.820933286209933,1.0045486647502948,0.01,68
sig_obs,0.31846315763288224,0.35594030488221373,0.3995603300966196,1.0036511909584482,0.006,69
sig_obs_sd,0.5714511737085524,0.6393364014522187,0.7165684130082692,1.0036511909584482,0.006,69
sig_phi,0.11037367416518212,0.41616020260869874,0.9632879902413596,1.0036511909584482,0.006,69
sig_rho,0.29191532285093297,0.4831540094239611,0.6678486405166505,1.0036511909584482,0.006,69
sig_obs,0.2874009920747887,0.3097363255018055,0.35297271936243957,1.0486777923773352,0.004,70
sig_obs_sd,0.6268927557320184,0.6802840589511145,0.7728352744055301,1.0486777923773352,0.004,70
sig_phi,0.37541974477341505,0.7659971281928559,1.140695747172721,1.0486777923773352,0.004,70
sig_rho,0.42662425231775053,0.6176495390754775,0.7506425660664062,1.0486777923773352,0.004,70
sig_obs,0.27098982371332436,0.3007146508338042,0.3432944049760182,1.002960020181746,0,71
sig_obs_sd,0.6536294672067593,0.7253816541545111,0.8280297708904024,1.002960020181746,0,71
sig_phi,0.05346994333968977,0.9585715642249737,3.664580951628665,1.002960020181746,0,71
sig_rho,0.27268082783199676,0.6479922518155214,0.9530877095912229,1.002960020181746,0,71
sig_obs,0.29721353848030735,0.32501399360017474,0.3671698164892344,1.0020201469266294,0,72
sig_obs_sd,0.566934797857173,0.6195836400401328,0.7003905276845119,1.0020201469266294,0,72
sig_phi,0.7041532078419401,1.1533208582937886,1.699999821060251,1.0020201469266294,0,72
sig_rho,0.4877844329360007,0.6076230971444427,0.8355851500658065,1.0020201469266294,0,72
sig_obs,0.22080526118584173,0.2432073155401212,0.2682422076989514,1.011684057233271,0.004,73
sig_obs_sd,0.6450121386610278,0.7116853273632812,0.7838177406167804,1.011684057233271,0.004,73
sig_phi,0.20057475126536575,0.3909396178579854,0.6505366273394918,1.011684057233271,0.004,73
sig_rho,0.3546302213992345,0.5244339389333238,0.6573560598976127,1.011684057233271,0.004,73
sig_obs,0.38014592433043753,0.42638797215191016,0.4768386546504313,1.0029891137430909,0,74
