name,stage,time,middle,lower16,upper84
log_rho,NA,NA,-0.28247158844411946,-0.46855633039857747,-0.08750662254458498
logit_phi_init,2,NA,1.0007656282506816,0.27586330626343447,1.7878250881713598
logit_phi_init,3,NA,-0.29983938403814847,-1.006167413579979,0.431777643951902
logit_phi_init,4,NA,-0.23928540885386043,-0.9957124962661842,0.5817061185109387
sig_phi,NA,NA,0.4879799257038808,0.32520548737420246,0.7849619547767088
z_phi,NA,NA,0.335502383907345,-0.6100287865041886,1.3181000535622658
z_phi,NA,NA,0.2420723586877353,-0.7165962481764995,1.2002133453450854
z_phi,NA,NA,0.14615542347029126,-0.8377704797250896,1.0950480146494144
z_phi,NA,NA,0.2738821558424219,-0.6271224208873735,1.2278535055647095
z_phi,NA,NA,0.3745535240481204,-0.5976853471782589,1.381363350326177
z_phi,NA,NA,0.269598864535389,-0.6759470594099639,1.1804497723519907
z_phi,NA,NA,0.2255297405574363,-0.7477876666638206,1.1659775361421303
z_phi,NA,NA,0.0851666134423118,-0.8236297792789246,1.0346807175340063
z_phi,NA,NA,0.06066573982468143,-0.923968321815154,1.012561848890022
z_phi,NA,NA,-0.026648655801372066,-1.0023534169499932,0.9871271874094942
z_phi,NA,NA,-0.030857579648640804,-0.9696482606800918,0.902592974588893
z_phi,NA,NA,-0.055796841066524064,-1.0407122373507895,0.9414690624445108
z_phi,NA,NA,-0.004721131530690674,-0.9866449430881665,0.9497112917320811
z_phi,NA,NA,0.11359145249439899,-0.8793092396202064,1.1268057160319906
z_phi,NA,NA,0.12906745803586894,-0.8673350688723029,1.1556324418906174
z_phi,NA,NA,0.17877227036309612,-0.7751253056937663,1.1598971842908914
z_phi,NA,NA,0.13425005787209143,-0.7979932460405731,1.0943199593955548
z_phi,NA,NA,0.25569781871069397,-0.7625076313951964,1.2445149756544167
z_phi,NA,NA,0.14947818220903308,-0.8232678034904108,1.1185185295021847
z_phi,NA,NA,0.18666693076838,-0.787451684340851,1.1746909480848002
z_phi,NA,NA,0.22703244703735936,-0.7633670682346367,1.2343602467921824
z_phi,NA,NA,0.11530219153524027,-0.866313713201563,1.1164158518380936
z_phi,NA,NA,0.07860640601667604,-0.8840962269508335,1.0366910575441162
z_phi,NA,NA,0.0644746383658106,-0.9386194113564118,1.0928925392502384
z_phi,NA,NA,0.06600151708643388,-0.9347416598634952,1.0157814024781076
z_phi,NA,NA,-4.245441762819671e-4,-0.9156638229539111,0.9942356335475441
z_phi,NA,NA,-0.006750942906386158,-0.9628367007069503,0.9659906876615203
z_phi,NA,NA,0.08363276952791582,-0.9044638536481224,1.0415968677196124
z_phi,NA,NA,0.0452064619855246,-0.9715403616819969,1.0238499535300802
z_phi,NA,NA,-0.0396782779556262,-1.0060294017699403,0.9836028295943314
z_phi,NA,NA,0.12480663723868417,-0.8190097592789215,1.0530678837941991
z_phi,NA,NA,0.06636288547880562,-0.8899152803263689,1.004547837974162
z_phi,NA,NA,-0.15276685505211074,-1.1557456149406844,0.7735891776433008
z_phi,NA,NA,-0.27487560830900576,-1.167907964812661,0.6505981081063019
z_phi,NA,NA,-0.1910204581913864,-1.099264536289132,0.7640100193826374
z_phi,NA,NA,-0.38358418028042307,-1.2931620650534479,0.5557162578287378
z_phi,NA,NA,-0.7633500897385621,-1.6892089899440836,0.1893912858441514
z_phi,NA,NA,-0.7274534041300916,-1.6418487068258674,0.1708697010186099
z_phi,NA,NA,-0.5843737917297344,-1.4905476656511325,0.30647367492120037
z_phi,NA,NA,-0.20760238916395984,-1.09679468501987,0.6814320858729045
z_phi,NA,NA,-0.08650783461553957,-0.9581433441058849,0.8080946063590189
z_phi,NA,NA,-0.014883672600439879,-0.9359334899033527,0.9118181278945261
z_phi,NA,NA,-0.06454589508698158,-0.9622147668186132,0.8275376872092599
z_phi,NA,NA,-0.21632196489726352,-1.0974498691070615,0.6836274902575444
z_phi,NA,NA,-0.023375703047567923,-0.9332115185774672,0.8650476324091507
z_phi,NA,NA,-0.0032603714385094516,-0.9037490880383605,0.861806466455709
z_phi,NA,NA,0.2461165238083618,-0.651810253883859,1.1429500597077569
z_phi,NA,NA,0.3384955929407075,-0.5748456811607244,1.2892702378344463
z_phi,NA,NA,0.5748650579724754,-0.3319513794321724,1.477000656211898
z_phi,NA,NA,0.46597697329250176,-0.46275577514478206,1.3788272672247874
z_phi,NA,NA,0.49496842241934225,-0.4654450457511564,1.4210051355504554
z_phi,NA,NA,0.3344206171918801,-0.6214240192195516,1.3037551704288524
z_phi,NA,NA,0.25073081725731344,-0.7008943520678629,1.234263818460676
z_phi,NA,NA,0.24243251367630148,-0.7420557096667711,1.1802419693068482
z_phi,NA,NA,0.45196656077547037,-0.45751699497723974,1.3979906041817745
z_phi,NA,NA,0.4281572421685318,-0.4809555433486374,1.3733617851362196
z_phi,NA,NA,0.2263268934744086,-0.75693042441615,1.1737116507477319
z_phi,NA,NA,0.1642550342602625,-0.7916755609601573,1.1464287293559887
z_phi,NA,NA,0.20689118566483602,-0.7672475499608693,1.161347152761003
z_phi,NA,NA,0.03697266391201477,-0.9777173146520564,1.020900164130486
z_phi,NA,NA,0.21377302677197543,-0.7858376542441026,1.1425071789391072
z_phi,NA,NA,0.11057927481828443,-0.8431804435549709,1.0546607519837465
z_phi,NA,NA,0.03126706240904534,-0.9262039442758956,0.9413790873648018
z_phi,NA,NA,-0.06984853403844131,-1.0217985819031972,0.8993491120260699
z_phi,NA,NA,0.01316422128113413,-0.9660818608344554,0.9287307543112984
z_phi,NA,NA,-0.18433276199355642,-1.1437315658675988,0.7881325304301379
z_phi,NA,NA,-0.37079948190332834,-1.3223619893060858,0.5594687661356791
z_phi,NA,NA,-0.3733594808114321,-1.3173968265238607,0.5775859967751081
z_phi,NA,NA,-0.15570757205654334,-1.1077036353469465,0.7692905345801784
z_phi,NA,NA,0.14511288863261568,-0.8222985887132582,1.0950523987263487
z_phi,NA,NA,0.10353852483407801,-0.8266684999510795,1.0193263715866392
z_phi,NA,NA,0.12880313047017763,-0.831459062963781,1.0870975294027097
z_phi,NA,NA,0.048947123995334206,-0.9270580601274101,1.0377865729064462
z_phi,NA,NA,-0.03139635993689336,-0.9723519921640356,0.938418959556029
z_phi,NA,NA,0.05146624448132028,-0.9184991814495777,1.0424289225120535
z_phi,NA,NA,0.07713253764650899,-0.9036477894149201,1.0957593898137248
z_phi,NA,NA,0.2014611659507898,-0.7361980952611542,1.1803136273865742
z_phi,NA,NA,0.2798786911541249,-0.7000595260007625,1.2792660102576403
z_phi,NA,NA,0.3979014108057898,-0.574012739085417,1.350652668531451
z_phi,NA,NA,0.2939904955562721,-0.6873118166936252,1.2936573758184793
z_phi,NA,NA,0.29472554544434104,-0.6383456090033197,1.193905002236857
z_phi,NA,NA,0.22069964826248817,-0.7454556276103913,1.1729704993368455
z_phi,NA,NA,0.12846754226952095,-0.850547039758922,1.1516858658538591
z_phi,NA,NA,0.1361735203147005,-0.8730516975118334,1.0901666660299556
z_phi,NA,NA,0.2553859780820389,-0.7319014375235747,1.2426030655328386
z_phi,NA,NA,0.22630665857522564,-0.7371256606486151,1.220689913628228
z_phi,NA,NA,0.1310088496931918,-0.8281884570315392,1.1153657065290188
z_phi,NA,NA,0.09931761441709053,-0.8448053906552362,1.0683143723603878
z_phi,NA,NA,0.10145599550926995,-0.883999322757542,1.094105054670441
z_phi,NA,NA,0.0054095953471889925,-1.0117526991069086,1.0255572260538823
sig_obs,NA,NA,0.7989540077384354,0.7425348312920447,0.8637377858301023
N_init,NA,NA,83.73970359639512,54.43081863280613,130.5403793249303
N_init,NA,NA,28.389053255463548,17.468965503681424,44.496934241369075
N_init,NA,NA,18.20592438781255,10.978298633456935,29.40048483665447
N_init,NA,NA,22.726971652745988,15.359078782641062,33.39128263112552
N,1,1,83.73970359639512,54.43081863280613,130.5403793249303
N,1,2,52.309494135801486,35.878474922662456,75.99028853803934
N,1,3,42.042564805403664,30.65032968028965,57.01336685586164
N,1,4,41.948747491434304,30.75569314045054,56.93400291363529
N,1,5,85.66629303017183,63.031259222115736,116.82772516048958
N,1,6,82.95155811302698,64.62343192927831,107.13348855316184
N,1,7,69.77650158077576,53.08561899192999,91.22607625503264
N,1,8,65.16991089944531,48.22181382531899,87.5208368266621
N,1,9,90.228030122624,68.10481628964898,122.8568519868536
N,1,10,82.7820602751013,63.88183914457841,108.9417651876391
N,1,11,60.2588315791094,46.47565766149489,78.50748653019967
N,1,12,44.00457431329144,32.36319282232644,58.251346357254604
N,1,13,46.52360743010982,35.26332542698761,60.94447099198804
N,1,14,44.214060460599214,33.55967818996687,58.67705361883035
N,1,15,37.18176241763422,28.23785051777643,48.557424423536034
N,1,16,29.32460576400912,22.56292446957577,37.916101547435346
N,1,17,26.027467119408307,20.169393503157025,33.65040929563864
N,1,18,23.745951304251133,18.52150684448969,30.989175176735742
N,1,19,20.692876814840993,15.950294070496911,26.56079758160211
N,1,20,18.364092731959634,14.167387489231688,23.69650057404949
N,1,21,18.20428524118821,13.984604724310827,23.178931075861517
N,1,22,20.140297355607167,15.668482393299229,25.466900730807062
N,1,23,21.33756062404813,16.61100088121064,26.672393010927216
N,1,24,22.9235588214477,18.187859945299543,28.761533178462965
N,1,25,25.35590475527252,20.203564722147448,31.98256779607094
N,1,26,29.319023973803887,23.08884114536379,36.76709880531789
N,1,27,32.64400959361231,25.731677891114472,41.133523701394026
N,1,28,38.83482581925507,30.632679805170056,49.126107888927564
N,1,29,48.254549176795955,37.462977227825434,61.04302192643647
N,1,30,59.294268531756025,45.61609286485725,77.67254978902781
N,1,31,70.46383091050272,51.485876999300835,95.20372813822648
N,1,32,86.62444740129945,59.79866721741354,123.4278737174729
N,2,1,28.389053255463548,17.468965503681424,44.496934241369075
N,2,2,83.73970359639512,54.43081863280613,130.5403793249303
N,2,3,52.309494135801486,35.878474922662456,75.99028853803934
N,2,4,42.042564805403664,30.65032968028965,57.01336685586164
N,2,5,41.948747491434304,30.75569314045054,56.93400291363529
N,2,6,85.66629303017183,63.031259222115736,116.82772516048958
N,2,7,82.95155811302698,64.62343192927831,107.13348855316184
N,2,8,69.77650158077576,53.08561899192999,91.22607625503264
N,2,9,65.16991089944531,48.22181382531899,87.5208368266621
N,2,10,90.228030122624,68.10481628964898,122.8568519868536
N,2,11,82.7820602751013,63.88183914457841,108.9417651876391
N,2,12,60.2588315791094,46.47565766149489,78.50748653019967
N,2,13,44.00457431329144,32.36319282232644,58.251346357254604
